query	acc	contig	gene	start	end	strand	pident	qcovs	qcovhsp	qstart	qend	bits	evalue	slen	qlen	tier	contig_len	contig_rank	tier_ambiguous
DEGQ_CFFIHE_02734	GCF_023374875.1	NZ_CP090766.1	654	701553	703037	+	92.915	100	100	1	493	872	0.0	494	493	1	3465547	1	False
DEGQ_CFFIHE_02734	GCF_023374815.1	NZ_CP090757.1	647	687067	688551	+	92.915	100	100	1	493	872	0.0	494	493	1	3440126	1	False
DEGQ_CFFIHE_02734	GCF_023374795.1	NZ_CP090753.1	2193	2422959	2424443	-	92.915	100	100	1	493	872	0.0	494	493	1	3369738	1	False
DEGQ_CFFIHE_02734	GCF_023374775.1	NZ_CP090747.1	596	648162	649646	+	92.915	100	100	1	493	872	0.0	494	493	1	3488591	1	False
DEGQ_CFFIHE_02734	GCF_023374755.1	NZ_CP090746.1	649	688391	689875	+	92.915	100	100	1	493	872	0.0	494	493	1	3400005	1	False
DEGQ_CFFIHE_02734	GCF_023374735.1	NZ_CP090740.1	682	723684	725168	+	92.915	100	100	1	493	872	0.0	494	493	1	3414095	1	False
DEGQ_CFFIHE_02734	GCF_023374695.1	NZ_CP090733.1	825	888995	890479	+	92.915	100	100	1	493	872	0.0	494	493	1	3383971	1	False
DEGQ_CFFIHE_02734	GCF_023374655.1	NZ_CP090728.1	620	662578	664062	+	92.915	100	100	1	493	872	0.0	494	493	1	3378067	1	False
DEGQ_CFFIHE_02734	GCF_023374635.1	NZ_CP090724.1	878	948634	950118	+	92.915	100	100	1	493	872	0.0	494	493	1	3347122	1	False
DEGQ_CFFIHE_02734	GCF_023374615.1	NZ_CP090721.1	2511	2726756	2728240	-	93.117	100	100	1	493	872	0.0	494	493	1	3365315	1	False
DEGQ_CFFIHE_02734	GCF_023374595.1	NZ_CP090718.1	655	701553	703037	+	92.915	100	100	1	493	872	0.0	494	493	1	3465546	1	False
DEGQ_CFFIHE_02734	GCF_023374575.1	NZ_CP090714.1	2677	2874058	2875542	-	92.915	100	100	1	493	872	0.0	494	493	1	3569564	1	False
DEGQ_CFFIHE_02734	GCF_023374535.1	NZ_CP090707.1	2197	2424715	2426199	-	92.915	100	100	1	493	872	0.0	494	493	1	3374577	1	False
DEGQ_CFFIHE_02734	GCF_023374515.1	NZ_CP090703.1	2431	2674457	2675941	-	92.915	100	100	1	493	872	0.0	494	493	1	3374995	1	False
DEGQ_CFFIHE_02734	GCF_023374495.1	NZ_CP090701.1	2016	2208333	2209817	-	92.915	100	100	1	493	872	0.0	494	493	1	3393740	1	False
DEGQ_CFFIHE_02734	GCF_023374455.1	NZ_CP090695.1	600	648341	649825	+	93.117	100	100	1	493	872	0.0	494	493	1	3365308	1	False
DEGQ_CFFIHE_02734	GCF_023374435.1	NZ_CP090692.1	591	643499	644983	+	92.915	100	100	1	493	872	0.0	494	493	1	3484443	1	False
DEGQ_CFFIHE_02734	GCF_023374415.1	NZ_CP090689.1	654	701544	703028	+	92.915	100	100	1	493	872	0.0	494	493	1	3465544	1	False
DEGQ_CFFIHE_02734	GCF_023374395.1	NZ_CP090687.1	2483	2710622	2712106	-	92.915	100	100	1	493	872	0.0	494	493	1	3360663	1	False
DEGQ_CFFIHE_02734	GCF_023374375.1	NZ_CP090682.1	2479	2764645	2766129	-	92.915	100	100	1	493	872	0.0	494	493	1	3466987	1	False
DEGQ_CFFIHE_02734	GCF_023374355.1	NZ_CP090680.1	2521	2755082	2756566	-	92.915	100	100	1	493	872	0.0	494	493	1	3398001	1	False
DEGQ_CFFIHE_02734	GCF_023374315.1	NZ_CP090673.1	2225	2416592	2418076	-	92.915	100	100	1	493	872	0.0	494	493	1	3359399	1	False
DEGQ_CFFIHE_02734	GCF_023373685.1	NZ_CP090782.1	646	687134	688618	+	92.915	100	100	1	493	872	0.0	494	493	1	3398495	1	False
DEGQ_CFFIHE_02734	GCF_023373665.1	NZ_CP090779.1	2484	2710368	2711852	-	92.915	100	100	1	493	872	0.0	494	493	1	3398546	1	False
DEGQ_CFFIHE_02734	GCF_023373645.1	NZ_CP090774.1	608	655906	657390	+	92.915	100	100	1	493	872	0.0	494	493	1	3570838	1	False
DEGQ_CFFIHE_02734	GCF_023373625.1	NZ_CP090771.1	605	653460	654944	+	92.915	100	100	1	493	872	0.0	494	493	1	3570861	1	False
DEGQ_CFFIHE_02734	GCF_017165555.1	NZ_CP048460.1	2447	2707803	2709287	-	92.915	100	100	1	493	872	0.0	494	493	1	3328147	1	False
DEGQ_CFFIHE_02734	GCF_017165535.1	NZ_CP048457.1	2452	2709005	2710489	-	92.915	100	100	1	493	872	0.0	494	493	1	3329349	1	False
DEGQ_CFFIHE_02734	GCF_017165515.1	NZ_CP048454.1	2450	2708611	2710095	-	92.915	100	100	1	493	872	0.0	494	493	1	3328959	1	False
DEGQ_CFFIHE_02734	GCF_017165495.1	NZ_CP048451.1	2449	2708090	2709574	-	92.915	100	100	1	493	872	0.0	494	493	1	3328426	1	False
DEGQ_CFFIHE_02734	GCF_017165475.1	NZ_CP048448.1	2452	2709065	2710549	-	92.915	100	100	1	493	872	0.0	494	493	1	3329413	1	False
DEGQ_CFFIHE_02734	GCF_017165195.1	NZ_CP048445.1	2452	2710299	2711783	-	92.915	100	100	1	493	872	0.0	494	493	1	3330593	1	False
DEGQ_CFFIHE_02734	GCF_017165175.1	NZ_CP048441.1	2521	2795314	2796798	-	92.915	100	100	1	493	872	0.0	494	493	1	3416863	1	False
DEGQ_CFFIHE_02734	GCF_009730175.1	NZ_CP046343.1	1948	2174898	2176382	+	92.915	100	100	1	493	872	0.0	494	493	1	3350628	1	False
DEGQ_CFFIHE_02734	GCF_009730035.1	NZ_CP046336.1	130	140880	142364	-	92.915	100	100	1	493	872	0.0	494	493	1	3422468	1	False
DEGQ_CFFIHE_02734	GCF_008693525.1	NZ_CP044058.1	2827	3142944	3144428	-	93.117	100	100	1	493	872	0.0	494	493	1	3559579	1	False
DEGQ_CFFIHE_02734	GCF_008693485.1	NZ_CP044054.1	2244	2494604	2496088	+	93.117	100	100	1	493	872	0.0	494	493	1	3559578	1	False
DEGQ_CFFIHE_02734	GCF_003019965.1	NZ_CP020397.1	2674	2925299	2926783	-	92.915	100	100	1	493	872	0.0	494	493	1	3428385	1	False
DEGQ_CFFIHE_02734	GCF_001718755.1	NZ_CP013430.1	2684	2904269	2905753	-	92.915	100	100	1	493	872	0.0	494	493	1	3525707	1	False
DEGQ_CFFIHE_02734	GCF_000959525.1	NZ_CP009832.1	2690	2940928	2942412	-	92.915	100	100	1	493	872	0.0	494	493	1	3428264	1	False
DEGQ_CFFIHE_02734	GCF_000018505.1	NC_010084.1	684	746853	748337	+	92.915	100	100	1	493	872	0.0	494	493	1	3448466	1	False
DEGQ_CFFIHE_02734	GCF_000010545.1	NC_010804.1	2564	2776436	2777920	-	92.915	100	100	1	493	872	0.0	494	493	1	3448421	1	False
DEGQ_CFFIHE_02734	GCF_009730195.1	NZ_CP046346.1	2448	2664114	2665598	+	92.713	100	100	1	493	871	0.0	494	493	1	3432204	1	False
DEGQ_CFFIHE_02734	GCF_003812585.1	NZ_CP033745.1	2324	2573770	2575254	-	92.713	100	100	1	493	871	0.0	494	493	1	3239301	1	False
DEGQ_CFFIHE_02734	GCF_001718995.1	NZ_CP013467.1	2569	2857888	2859372	-	92.713	100	100	1	493	871	0.0	494	493	1	3451669	1	False
DEGQ_CFFIHE_02734	GCF_000756005.1	NZ_CP008730.1	2317	2523769	2525253	+	92.713	100	100	1	493	871	0.0	494	493	1	3603686	1	False
DEGQ_CFFIHE_02734	GCF_003812365.1	NZ_CP033750.1	2040	2267066	2268550	-	92.510	100	100	1	493	869	0.0	494	493	1	3356899	1	False
DEGQ_CFFIHE_02734	GCA_965217245.1	OZ244258.1	2592	2805084	2806562	-	89.047	99	99	1	492	828	0.0	492	493	1	3340722	1	False
DEGQ_CFFIHE_02734	GCF_033675305.1	NZ_QXCT01000002.1	2269	2565067	2566554	-	87.045	99	99	1	492	823	0.0	495	493	1	3823994	1	False
DEGQ_CFFIHE_02734	GCF_033675275.1	NZ_QXCS01000002.1	611	668769	670256	-	87.045	99	99	1	492	823	0.0	495	493	1	3920696	1	False
DEGQ_CFFIHE_02734	GCF_003020185.1	NZ_CP020392.1	451	489213	490700	-	87.045	99	99	1	492	823	0.0	495	493	1	3827809	1	False
DEGQ_CFFIHE_02734	GCF_001718615.1	NZ_CP013409.1	2689	3102523	3104010	-	87.045	99	99	1	492	823	0.0	495	493	1	3827782	1	False
DEGQ_CFFIHE_02734	GCF_001718295.1	NZ_CP013360.1	2710	3071354	3072841	-	87.045	99	99	1	492	823	0.0	495	493	1	3762719	1	False
DEGQ_CFFIHE_02734	GCF_000808035.2	NZ_CP008914.2	1566	1758078	1759565	+	87.045	99	99	1	492	823	0.0	495	493	1	3762666	1	False
DEGQ_CFFIHE_02734	GCF_000567905.1	NZ_CP004089.1	2971	3416700	3418187	-	87.045	99	99	1	492	823	0.0	495	493	1	3827433	1	False
DEGQ_CFFIHE_02734	GCA_965217235.1	OZ244256.1	2700	2880602	2882080	-	88.664	100	100	1	493	822	0.0	492	493	1	3451707	1	False
DEGQ_CFFIHE_02734	GCF_055810255.1	NZ_CM147944.1	2630	3054211	3055698	-	86.842	99	99	1	492	820	0.0	495	493	1	3725482	1	False
DEGQ_CFFIHE_02734	GCF_048688115.1	NZ_CP166681.1	2889	3287542	3289029	-	86.842	99	99	1	492	820	0.0	495	493	1	3929948	1	False
DEGQ_CFFIHE_02734	GCF_035621555.1	NZ_CP141809.1	2689	3093194	3094681	-	86.842	99	99	1	492	820	0.0	495	493	1	3804194	1	False
DEGQ_CFFIHE_02734	GCF_016774495.1	NZ_CP068709.1	2846	3178788	3180275	-	86.842	99	99	1	492	820	0.0	495	493	1	3830943	1	False
DEGQ_CFFIHE_02734	GCF_011578485.1	NZ_CP050020.1	662	757489	758976	+	86.842	99	99	1	492	820	0.0	495	493	1	3725540	1	False
DEGQ_CFFIHE_02734	GCF_003614835.1	NZ_CP022217.1	2288	2570399	2571886	+	86.842	99	99	1	492	820	0.0	495	493	1	3801254	1	False
DEGQ_CFFIHE_02734	GCF_003614815.1	NZ_CP022214.1	453	480591	482078	-	86.842	99	99	1	492	820	0.0	495	493	1	3862564	1	False
DEGQ_CFFIHE_02734	GCF_003568605.1	NZ_CP008785.1	2419	2814066	2815553	+	86.842	99	99	1	492	820	0.0	495	493	1	3986340	1	False
DEGQ_CFFIHE_02734	GCF_003020025.1	NZ_CP020390.1	1367	1541627	1543114	+	86.842	99	99	1	492	820	0.0	495	493	1	3819771	1	False
DEGQ_CFFIHE_02734	GCF_001718595.1	NZ_CP013407.1	821	926108	927595	+	86.842	99	99	1	492	820	0.0	495	493	1	3917337	1	False
DEGQ_CFFIHE_02734	GCF_000959425.1	NZ_CP009601.1	3157	3648480	3649967	-	86.842	99	99	1	492	820	0.0	495	493	1	3808029	1	False
DEGQ_CFFIHE_02734	GCF_000765375.1	NZ_CP004381.1	1651	1881302	1882789	+	86.842	99	99	1	492	820	0.0	495	493	1	3805980	1	False
DEGQ_CFFIHE_02734	GCF_000764595.1	NZ_CP004385.1	3187	3570673	3572160	-	86.842	99	99	1	492	820	0.0	495	493	1	3916324	1	False
DEGQ_CFFIHE_02734	GCF_000706745.1	NZ_CP004383.1	3277	3715153	3716640	-	86.842	99	99	1	492	820	0.0	495	493	1	3862646	1	False
DEGQ_CFFIHE_02734	GCF_000567945.1	NZ_CP004117.1	1723	1999958	2001445	-	86.842	99	99	1	492	820	0.0	495	493	1	3799595	1	False
DEGQ_CFFIHE_02734	GCF_000567925.1	NZ_CP004097.1	692	796393	797880	+	86.842	99	99	1	492	820	0.0	495	493	1	3662415	1	False
DEGQ_CFFIHE_02734	GCF_000012365.1	NC_007651.1	668	775210	776697	+	86.842	99	99	1	492	820	0.0	495	493	1	3809201	1	False
DEGQ_CFFIHE_02734	GCF_038983225.1	NZ_JAQIYP010000001.1	2707	3188290	3189777	-	86.437	99	99	1	492	819	0.0	495	493	1	3964321	1	False
DEGQ_CFFIHE_02734	GCF_038983115.1	NZ_JAQIYQ010000001.1	2707	3188306	3189793	-	86.437	99	99	1	492	819	0.0	495	493	1	3964337	1	False
DEGQ_CFFIHE_02734	GCF_980300965.1	NZ_OZ412845.1	528	594455	595942	-	86.235	99	99	1	492	817	0.0	495	493	1	4155369	1	False
DEGQ_CFFIHE_02734	GCF_980300945.1	NZ_OZ412844.1	1490	1802503	1803990	-	86.235	99	99	1	492	817	0.0	495	493	1	4052460	1	False
DEGQ_CFFIHE_02734	GCF_980300905.1	NZ_OZ412842.1	893	1051260	1052747	-	86.235	99	99	1	492	817	0.0	495	493	1	4051212	1	False
DEGQ_CFFIHE_02734	GCF_980300355.1	NZ_OZ412839.1	969	1139257	1140744	+	86.235	99	99	1	492	817	0.0	495	493	1	3996870	1	False
DEGQ_CFFIHE_02734	GCF_980295165.1	NZ_OZ412831.1	2576	3001988	3003475	-	86.235	99	99	1	492	817	0.0	495	493	1	3999849	1	False
DEGQ_CFFIHE_02734	GCF_965211595.1	NZ_OZ242944.1	964	1109579	1111066	+	86.235	99	99	1	492	817	0.0	495	493	1	3961589	1	False
DEGQ_CFFIHE_02734	GCF_965211575.1	NZ_OZ242940.1	2232	2647894	2649381	-	86.235	99	99	1	492	817	0.0	495	493	1	3960027	1	False
DEGQ_CFFIHE_02734	GCF_965202565.1	NZ_OZ241825.1	2289	2731023	2732510	-	86.235	99	99	1	492	817	0.0	495	493	1	4100101	1	False
DEGQ_CFFIHE_02734	GCF_965201125.1	NZ_OZ241753.1	2650	3107619	3109106	-	86.235	99	99	1	492	817	0.0	495	493	1	4199711	1	False
DEGQ_CFFIHE_02734	GCF_965199925.1	NZ_OZ241391.1	3169	3715712	3717199	+	86.235	99	99	1	492	817	0.0	495	493	1	4178342	1	False
DEGQ_CFFIHE_02734	GCF_965199835.1	NZ_OZ241393.1	2332	2772223	2773710	-	86.235	99	99	1	492	817	0.0	495	493	1	4100445	1	False
DEGQ_CFFIHE_02734	GCF_965199625.1	NZ_OZ241209.1	2004	2386022	2387509	-	86.235	99	99	1	492	817	0.0	495	493	1	3962433	1	False
DEGQ_CFFIHE_02734	GCF_965199545.1	NZ_OZ241211.1	963	1109473	1110960	+	86.235	99	99	1	492	817	0.0	495	493	1	3963009	1	False
DEGQ_CFFIHE_02734	GCF_965199515.1	NZ_OZ241213.1	2235	2648805	2650292	-	86.235	99	99	1	492	817	0.0	495	493	1	3961601	1	False
DEGQ_CFFIHE_02734	GCF_965199455.1	NZ_OZ241180.1	3370	3930491	3931978	-	86.235	99	99	1	492	817	0.0	495	493	1	3960447	1	False
DEGQ_CFFIHE_02734	GCF_965199445.1	NZ_OZ241178.1	2233	2647079	2648566	-	86.235	99	99	1	492	817	0.0	495	493	1	3960138	1	False
DEGQ_CFFIHE_02734	GCF_965199435.1	NZ_OZ241176.1	2437	2856783	2858270	-	86.235	99	99	1	492	817	0.0	495	493	1	3960448	1	False
DEGQ_CFFIHE_02734	GCF_965199425.1	NZ_OZ241174.1	2437	2856286	2857773	-	86.235	99	99	1	492	817	0.0	495	493	1	3960129	1	False
DEGQ_CFFIHE_02734	GCF_965199405.1	NZ_OZ241171.1	2238	2650070	2651557	-	86.235	99	99	1	492	817	0.0	495	493	1	3963159	1	False
DEGQ_CFFIHE_02734	GCF_965199395.1	NZ_OZ241168.1	2234	2647091	2648578	-	86.235	99	99	1	492	817	0.0	495	493	1	3978699	1	False
DEGQ_CFFIHE_02734	GCF_965199385.1	NZ_OZ241166.1	964	1109190	1110677	+	86.235	99	99	1	492	817	0.0	495	493	1	3960616	1	False
DEGQ_CFFIHE_02734	GCF_939576165.1	NZ_OW622535.1	3273	3835166	3836653	+	86.235	99	99	1	492	817	0.0	495	493	1	5647473	1	False
DEGQ_CFFIHE_02734	GCF_902141835.1	NZ_LR595894.1	753	865202	866689	+	86.235	99	99	1	492	817	0.0	495	493	1	4013273	1	False
DEGQ_CFFIHE_02734	GCF_902141815.1	NZ_LR595898.1	771	858811	860298	+	86.235	99	99	1	492	817	0.0	495	493	1	4066496	1	False
DEGQ_CFFIHE_02734	GCF_902141795.1	NZ_LR595896.1	725	836734	838221	+	86.235	99	99	1	492	817	0.0	495	493	1	3987008	1	False
DEGQ_CFFIHE_02734	GCF_055397665.1	NZ_AP029029.1	2951	3344484	3345971	-	86.235	99	99	1	492	817	0.0	495	493	1	3557849	1	False
DEGQ_CFFIHE_02734	GCF_055387925.1	NZ_AP040281.1	2788	3168129	3169616	-	86.235	99	99	1	492	817	0.0	495	493	1	3545820	1	False
DEGQ_CFFIHE_02734	GCF_052858755.1	NZ_CP193471.1	834	981640	983127	-	86.235	99	99	1	492	817	0.0	495	493	1	4092017	1	False
DEGQ_CFFIHE_02734	GCF_052858685.1	NZ_CP193470.1	2506	2942666	2944153	-	86.235	99	99	1	492	817	0.0	495	493	1	4091997	1	False
DEGQ_CFFIHE_02734	GCF_052858145.1	NZ_CP193468.1	1489	1692456	1693943	+	86.235	99	99	1	492	817	0.0	495	493	1	4080232	1	False
DEGQ_CFFIHE_02734	GCF_052857935.1	NZ_CP193466.1	2991	3507568	3509055	-	86.235	99	99	1	492	817	0.0	495	493	1	4009207	1	False
DEGQ_CFFIHE_02734	GCF_052857225.1	NZ_CP193463.1	1179	1433511	1434998	-	86.235	99	99	1	492	817	0.0	495	493	1	3976171	1	False
DEGQ_CFFIHE_02734	GCF_052857015.1	NZ_CP193462.1	1764	2130313	2131800	-	86.235	99	99	1	492	817	0.0	495	493	1	3951380	1	False
DEGQ_CFFIHE_02734	GCF_052856205.1	NZ_CP193459.1	2804	3309026	3310513	-	86.235	99	99	1	492	817	0.0	495	493	1	3906615	1	False
DEGQ_CFFIHE_02734	GCF_052855985.1	NZ_CP193458.1	1800	2148808	2150295	-	86.235	99	99	1	492	817	0.0	495	493	1	4007637	1	False
DEGQ_CFFIHE_02734	GCF_052855615.1	NZ_CP193455.1	1802	2148876	2150363	-	86.235	99	99	1	492	817	0.0	495	493	1	4007748	1	False
DEGQ_CFFIHE_02734	GCF_052855605.1	NZ_CP193453.1	2467	2859504	2860991	-	86.235	99	99	1	492	817	0.0	495	493	1	4038557	1	False
DEGQ_CFFIHE_02734	GCF_052855315.1	NZ_CP193452.1	2479	2901095	2902582	-	86.235	99	99	1	492	817	0.0	495	493	1	4051722	1	False
DEGQ_CFFIHE_02734	GCF_052855305.1	NZ_CP193450.1	1898	2229062	2230549	-	86.235	99	99	1	492	817	0.0	495	493	1	4088868	1	False
DEGQ_CFFIHE_02734	GCF_052854895.1	NZ_CP193448.1	1206	1471710	1473197	-	86.235	99	99	1	492	817	0.0	495	493	1	3971349	1	False
DEGQ_CFFIHE_02734	GCF_052854315.1	NZ_CP193436.1	3550	4058255	4059742	-	86.235	99	99	1	492	817	0.0	495	493	1	4263701	1	False
DEGQ_CFFIHE_02734	GCF_052854305.1	NZ_CP193438.1	854	998226	999713	-	86.235	99	99	1	492	817	0.0	495	493	1	4063971	1	False
DEGQ_CFFIHE_02734	GCF_052854015.1	NZ_CP193435.1	2884	3394639	3396126	-	86.235	99	99	1	492	817	0.0	495	493	1	4142467	1	False
DEGQ_CFFIHE_02734	GCF_052854005.1	NZ_CP193432.1	3311	3896838	3898325	-	86.235	99	99	1	492	817	0.0	495	493	1	4058535	1	False
DEGQ_CFFIHE_02734	GCF_051560145.1	NZ_CM121443.1	2595	3021473	3022960	+	86.235	99	99	1	492	817	0.0	495	493	1	4024493	1	False
DEGQ_CFFIHE_02734	GCF_051560125.1	NZ_CM121441.1	413	492498	493985	+	86.235	99	99	1	492	817	0.0	495	493	1	4045573	1	False
DEGQ_CFFIHE_02734	GCF_051560105.1	NZ_CM121439.1	1836	2081092	2082579	+	86.235	99	99	1	492	817	0.0	495	493	1	4052639	1	False
DEGQ_CFFIHE_02734	GCF_051560085.1	NZ_CM121437.1	2669	3162573	3164060	-	86.235	99	99	1	492	817	0.0	495	493	1	3971785	1	False
DEGQ_CFFIHE_02734	GCF_051560065.1	NZ_CM121435.1	747	893528	895015	-	86.235	99	99	1	492	817	0.0	495	493	1	4021247	1	False
DEGQ_CFFIHE_02734	GCF_033956065.1	NZ_CP124608.1	279	326152	327639	+	86.235	99	99	1	492	817	0.0	495	493	1	3510110	1	False
DEGQ_CFFIHE_02734	GCF_033870395.1	NZ_CP124604.1	3104	3651596	3653083	-	86.235	99	99	1	492	817	0.0	495	493	1	5822796	1	False
DEGQ_CFFIHE_02734	GCF_033870375.1	NZ_CP124603.1	1236	1383211	1384698	-	86.235	99	99	1	492	817	0.0	495	493	1	3558661	1	False
DEGQ_CFFIHE_02734	GCF_033870355.1	NZ_CP124606.1	732	818583	820070	+	86.235	99	99	1	492	817	0.0	495	493	1	2668693	2	False
DEGQ_CFFIHE_02734	GCF_030297355.1	NZ_AP028088.1	734	854074	855561	+	86.235	99	99	1	492	817	0.0	495	493	1	3957973	1	False
DEGQ_CFFIHE_02734	GCF_030297335.1	NZ_AP028086.1	736	840078	841565	+	86.235	99	99	1	492	817	0.0	495	493	1	4104708	1	False
DEGQ_CFFIHE_02734	GCF_030297315.1	NZ_AP028083.1	782	891852	893339	+	86.235	99	99	1	492	817	0.0	495	493	1	3937533	1	False
DEGQ_CFFIHE_02734	GCF_030297295.1	NZ_AP028081.1	734	842206	843693	+	86.235	99	99	1	492	817	0.0	495	493	1	3997477	1	False
DEGQ_CFFIHE_02734	GCF_030297275.1	NZ_AP028079.1	754	856187	857674	+	86.235	99	99	1	492	817	0.0	495	493	1	4035111	1	False
DEGQ_CFFIHE_02734	GCF_030297255.1	NZ_AP028077.1	779	891871	893358	+	86.235	99	99	1	492	817	0.0	495	493	1	3937683	1	False
DEGQ_CFFIHE_02734	GCF_030297235.1	NZ_AP028075.1	782	890740	892227	+	86.235	99	99	1	492	817	0.0	495	493	1	4050793	1	False
DEGQ_CFFIHE_02734	GCF_030297215.1	NZ_AP028073.1	801	907307	908794	+	86.235	99	99	1	492	817	0.0	495	493	1	4060923	1	False
DEGQ_CFFIHE_02734	GCF_030297195.1	NZ_AP028071.1	732	854112	855599	+	86.235	99	99	1	492	817	0.0	495	493	1	3958117	1	False
DEGQ_CFFIHE_02734	GCF_028201395.1	NZ_CP116403.1	2657	3153807	3155294	-	86.235	99	99	1	492	817	0.0	495	493	1	3880899	1	False
DEGQ_CFFIHE_02734	GCF_026315045.1	NZ_CP111141.1	1177	1329469	1330956	+	86.235	99	99	1	492	817	0.0	495	493	1	4018161	1	False
DEGQ_CFFIHE_02734	GCF_026315025.1	NZ_CP111139.1	2260	2693028	2694515	-	86.235	99	99	1	492	817	0.0	495	493	1	4018017	1	False
DEGQ_CFFIHE_02734	GCF_026315005.1	NZ_CP111136.1	2764	3237155	3238642	-	86.235	99	99	1	492	817	0.0	495	493	1	4070995	1	False
DEGQ_CFFIHE_02734	GCF_018771365.1	NZ_CP076297.1	2810	3308795	3310282	-	86.235	99	99	1	492	817	0.0	495	493	1	4046877	1	False
DEGQ_CFFIHE_02734	GCF_018228605.1	NZ_CP073737.1	2735	3214203	3215690	-	86.235	99	99	1	492	817	0.0	495	493	1	3985970	1	False
DEGQ_CFFIHE_02734	GCF_018228585.1	NZ_CP073731.1	1116	1363503	1364990	-	86.235	99	99	1	492	817	0.0	495	493	1	3985679	1	False
DEGQ_CFFIHE_02734	GCF_018228565.1	NZ_CP073734.1	2653	3130056	3131543	-	86.235	99	99	1	492	817	0.0	495	493	1	3945139	1	False
DEGQ_CFFIHE_02734	GCF_018228545.1	NZ_CP073740.1	2653	3129857	3131344	-	86.235	99	99	1	492	817	0.0	495	493	1	3944884	1	False
DEGQ_CFFIHE_02734	GCF_018228525.1	NZ_CP073725.1	2737	3189242	3190729	-	86.235	99	99	1	492	817	0.0	495	493	1	3995906	1	False
DEGQ_CFFIHE_02734	GCF_018228385.1	NZ_CP073728.1	2662	3134272	3135759	-	86.235	99	99	1	492	817	0.0	495	493	1	3990066	1	False
DEGQ_CFFIHE_02734	GCF_018228345.1	NZ_CP073722.1	2654	3130061	3131548	-	86.235	99	99	1	492	817	0.0	495	493	1	3947811	1	False
DEGQ_CFFIHE_02734	GCF_017378435.1	NZ_CP071761.1	2803	3302370	3303857	-	86.235	99	99	1	492	817	0.0	495	493	1	4044757	1	False
DEGQ_CFFIHE_02734	GCF_017378355.1	NZ_CP071759.1	2104	2402780	2404267	+	86.235	99	99	1	492	817	0.0	495	493	1	4049558	1	False
DEGQ_CFFIHE_02734	GCF_017378275.1	NZ_CP071757.1	2789	3293665	3295152	-	86.235	99	99	1	492	817	0.0	495	493	1	4071067	1	False
DEGQ_CFFIHE_02734	GCF_017378235.1	NZ_CP071751.1	504	609758	611245	-	86.235	99	99	1	492	817	0.0	495	493	1	3924767	1	False
DEGQ_CFFIHE_02734	GCF_017378195.1	NZ_CP071749.1	2814	3336876	3338363	-	86.235	99	99	1	492	817	0.0	495	493	1	4117487	1	False
DEGQ_CFFIHE_02734	GCF_017378155.1	NZ_CP071746.1	2813	3308612	3310099	-	86.235	99	99	1	492	817	0.0	495	493	1	4046673	1	False
DEGQ_CFFIHE_02734	GCF_016864355.1	NZ_CP069360.1	1023	1172895	1174382	-	86.235	99	99	1	492	817	0.0	495	493	1	4166395	1	False
DEGQ_CFFIHE_02734	GCF_009749345.1	NZ_CP046584.1	3026	3521327	3522814	+	86.235	99	99	1	492	817	0.0	495	493	1	4009467	1	False
DEGQ_CFFIHE_02734	GCF_008728375.1	NZ_CP038226.1	454	537414	538901	-	86.235	99	99	1	492	817	0.0	495	493	1	3933317	1	False
DEGQ_CFFIHE_02734	GCF_008728355.1	NZ_CP038224.1	22	24130	25617	-	86.235	99	99	1	492	817	0.0	495	493	1	3931555	1	False
DEGQ_CFFIHE_02734	GCF_008728335.1	NZ_CP038222.1	1964	2249165	2250652	+	86.235	99	99	1	492	817	0.0	495	493	1	3933419	1	False
DEGQ_CFFIHE_02734	GCF_008728315.1	NZ_CP038220.1	921	1115893	1117380	-	86.235	99	99	1	492	817	0.0	495	493	1	3931933	1	False
DEGQ_CFFIHE_02734	GCF_008728295.1	NZ_CP038218.1	2251	2664871	2666358	-	86.235	99	99	1	492	817	0.0	495	493	1	3934903	1	False
DEGQ_CFFIHE_02734	GCF_008728275.1	NZ_CP038216.1	276	340836	342323	+	86.235	99	99	1	492	817	0.0	495	493	1	3932431	1	False
DEGQ_CFFIHE_02734	GCF_008728255.1	NZ_CP038214.1	270	335606	337093	+	86.235	99	99	1	492	817	0.0	495	493	1	3932929	1	False
DEGQ_CFFIHE_02734	GCF_005862325.1	NZ_CP040552.1	111	126240	127727	-	86.235	99	99	1	492	817	0.0	495	493	1	3987244	1	False
DEGQ_CFFIHE_02734	GCF_005853645.1	NZ_CP040531.1	3452	3964738	3966225	-	86.235	99	99	1	492	817	0.0	495	493	1	4017865	1	False
DEGQ_CFFIHE_02734	GCF_004842085.1	NZ_CP038805.1	2579	3038873	3040360	-	86.235	99	99	1	492	817	0.0	495	493	1	3800466	1	False
DEGQ_CFFIHE_02734	GCF_004526325.1	NZ_CP038195.1	742	842187	843674	+	86.235	99	99	1	492	817	0.0	495	493	1	3866281	1	False
DEGQ_CFFIHE_02734	GCF_004367725.1	NZ_CP037972.1	714	816190	817677	+	86.235	99	99	1	492	817	0.0	495	493	1	3842655	1	False
DEGQ_CFFIHE_02734	GCF_004367705.1	NZ_CP037976.1	700	808150	809637	+	86.235	99	99	1	492	817	0.0	495	493	1	3847660	1	False
DEGQ_CFFIHE_02734	GCF_004367685.1	NZ_CP037970.1	733	834126	835613	+	86.235	99	99	1	492	817	0.0	495	493	1	3855598	1	False
