Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
genomes/GCF_023374735.1.fna	MF6.fna	89.00	50.54	41.44	NZ_CP090740.1	cluster_001_consensus
genomes/GCF_023374615.1.fna	MF6.fna	88.99	51.60	41.38	NZ_CP090721.1	cluster_001_consensus
genomes/GCF_008693485.1.fna	MF6.fna	88.99	49.72	41.31	NZ_CP044053.1	cluster_001_consensus
genomes/GCF_008693525.1.fna	MF6.fna	88.97	50.33	41.81	NZ_CP044056.1	cluster_001_consensus
genomes/GCF_023374595.1.fna	MF6.fna	88.96	49.43	42.80	NZ_CP090718.1	cluster_001_consensus
genomes/GCF_036352035.1.fna	MF6.fna	88.94	49.18	42.21	NZ_CP143552.1	cluster_001_consensus
genomes/GCF_023374695.1.fna	MF6.fna	88.94	51.42	41.98	NZ_CP090733.1	cluster_001_consensus
genomes/GCF_009730035.1.fna	MF6.fna	88.93	50.46	42.48	NZ_CP046336.1	cluster_001_consensus
genomes/GCF_023373645.1.fna	MF6.fna	88.93	50.00	41.29	NZ_CP090774.1	cluster_001_consensus
genomes/GCF_023374515.1.fna	MF6.fna	88.93	51.11	41.96	NZ_CP090703.1	cluster_001_consensus
genomes/GCF_023374535.1.fna	MF6.fna	88.92	50.64	41.43	NZ_CP090707.1	cluster_001_consensus
genomes/GCF_025643555.1.fna	MF6.fna	88.90	51.04	41.29	NZ_CP102472.1	cluster_001_consensus
genomes/GCF_001718755.1.fna	MF6.fna	88.89	49.22	41.79	NZ_CP013430.1	cluster_001_consensus
genomes/GCF_000018505.1.fna	MF6.fna	88.89	45.84	41.20	NC_010084.1	cluster_001_consensus
genomes/GCF_000010545.1.fna	MF6.fna	88.89	46.20	41.52	NC_010804.1	cluster_001_consensus
genomes/GCF_000016205.1.fna	MF6.fna	88.87	41.18	44.31	NC_009256.1	cluster_001_consensus
genomes/GCF_023374775.1.fna	MF6.fna	88.86	49.21	41.23	NZ_CP090747.1	cluster_001_consensus
genomes/GCF_009730195.1.fna	MF6.fna	88.86	49.38	41.73	NZ_CP046344.1	cluster_001_consensus
genomes/GCF_023373625.1.fna	MF6.fna	88.86	49.78	41.11	NZ_CP090771.1	cluster_001_consensus
genomes/GCF_000756005.1.fna	MF6.fna	88.76	45.30	42.30	NZ_CP008730.1	cluster_001_consensus
genomes/GCF_023374415.1.fna	MF6.fna	88.73	49.28	42.67	NZ_CP090689.1	cluster_001_consensus
genomes/GCF_023374875.1.fna	MF6.fna	88.61	49.40	42.77	NZ_CP090766.1	cluster_001_consensus
genomes/GCF_029910195.1.fna	MF6.fna	88.61	33.92	39.37	NZ_CP110391.1	cluster_001_consensus
genomes/GCF_039848545.1.fna	MF6.fna	88.55	41.02	40.54	NZ_CP156685.1	cluster_001_consensus
genomes/GCF_001718655.1.fna	MF6.fna	88.53	41.22	38.25	NZ_CP013414.1	cluster_001_consensus
genomes/GCF_001718955.1.fna	MF6.fna	88.48	41.41	40.27	NZ_CP013459.1	cluster_001_consensus
genomes/GCF_000959245.1.fna	MF6.fna	88.44	41.03	37.82	NZ_CP009488.1	cluster_001_consensus
genomes/GCF_001718855.1.fna	MF6.fna	88.18	37.92	39.04	NZ_CP013446.1	cluster_001_consensus
genomes/GCF_001718975.1.fna	MF6.fna	88.18	41.03	39.27	NZ_CP013463.1	cluster_001_consensus
genomes/GCF_050813845.1.fna	MF6.fna	88.16	36.62	39.41	NZ_CP172421.1	cluster_001_consensus
genomes/GCF_003812965.1.fna	MF6.fna	88.16	39.24	39.24	NZ_CP033856.1	cluster_001_consensus
genomes/GCF_002097715.1.fna	MF6.fna	88.15	38.77	38.98	NZ_CP020737.1	cluster_001_consensus
genomes/GCF_001718355.1.fna	MF6.fna	88.13	38.86	39.67	NZ_CP013370.1	cluster_001_consensus
genomes/GCA_965217245.1.fna	MF6.fna	86.97	33.03	23.21	OZ244258.1	cluster_001_consensus
genomes/GCA_965217235.1.fna	MF6.fna	86.86	31.14	22.68	OZ244256.1	cluster_001_consensus
genomes/GCF_002386205.1.fna	MF6.fna	85.43	21.65	18.69	NZ_CP023499.1	cluster_001_consensus
genomes/GCF_003020185.1.fna	MF6.fna	85.28	19.22	16.68	NZ_CP020392.1	cluster_001_consensus
genomes/GCF_000385525.1.fna	MF6.fna	85.18	21.09	18.20	NC_021173.1	cluster_001_consensus
genomes/GCF_001522105.2.fna	MF6.fna	85.16	18.88	17.72	NZ_CP013357.1	cluster_001_consensus
genomes/GCF_000959325.1.fna	MF6.fna	85.15	20.38	19.04	NZ_CP009549.1	cluster_001_consensus
genomes/GCF_033675305.1.fna	MF6.fna	85.13	18.90	16.58	NZ_QXCT01000001.1	cluster_001_consensus
genomes/GCF_000755985.1.fna	MF6.fna	85.13	19.37	18.16	NZ_CP008726.1	cluster_001_consensus
genomes/GCF_001513745.1.fna	MF6.fna	85.12	20.22	18.90	NZ_CP013380.1	cluster_001_consensus
genomes/GCF_000959365.1.fna	MF6.fna	85.12	20.33	18.60	NZ_CP009555.1	cluster_001_consensus
genomes/GCF_000567905.1.fna	MF6.fna	85.11	19.34	16.79	NZ_CP004089.1	cluster_001_consensus
genomes/GCF_000959165.1.fna	MF6.fna	85.10	19.72	14.52	NZ_CP009337.1	cluster_001_consensus
genomes/GCF_000808035.2.fna	MF6.fna	85.09	19.49	16.82	NZ_CP008914.2	cluster_001_consensus
genomes/GCF_016027455.1.fna	MF6.fna	85.08	20.15	18.82	NZ_CP065686.1	cluster_001_consensus
genomes/GCF_000015605.1.fna	MF6.fna	85.06	19.66	14.48	NC_008836.1	cluster_001_consensus
genomes/GCF_033675275.1.fna	MF6.fna	85.03	18.85	16.96	NZ_QXCS01000001.1	cluster_001_consensus
genomes/GCF_001718615.1.fna	MF6.fna	85.03	19.01	16.50	NZ_CP013409.1	cluster_001_consensus
genomes/GCF_000959425.1.fna	MF6.fna	85.00	19.02	16.40	NZ_CP009601.1	cluster_001_consensus
genomes/GCF_000959485.1.fna	MF6.fna	84.99	20.15	13.98	NZ_CP009707.1	cluster_001_consensus
genomes/GCF_001718635.1.fna	MF6.fna	84.99	19.07	17.00	NZ_CP013411.1	cluster_001_consensus
genomes/GCF_000567945.1.fna	MF6.fna	84.98	19.17	16.35	NZ_CP004117.1	cluster_001_consensus
genomes/GCF_016027435.1.fna	MF6.fna	84.96	19.18	18.00	NZ_CP065683.1	cluster_001_consensus
genomes/GCF_000567925.1.fna	MF6.fna	84.96	19.47	16.42	NZ_CP004097.1	cluster_001_consensus
genomes/GCF_033956065.1.fna	MF6.fna	84.96	19.19	14.36	NZ_CP124608.1	cluster_001_consensus
genomes/GCF_003568605.1.fna	MF6.fna	84.93	19.35	16.68	NZ_CP008785.1	cluster_001_consensus
genomes/GCF_003614835.1.fna	MF6.fna	84.93	19.67	16.78	NZ_CP022217.1	cluster_001_consensus
genomes/GCF_000765375.1.fna	MF6.fna	84.92	19.26	16.49	NZ_CP004381.1	cluster_001_consensus
genomes/GCF_001729545.1.fna	MF6.fna	84.92	19.13	14.18	NZ_CP017175.1	cluster_001_consensus
genomes/GCF_000706745.1.fna	MF6.fna	84.91	19.11	16.38	NZ_CP004383.1	cluster_001_consensus
genomes/GCF_001718295.1.fna	MF6.fna	84.91	19.64	16.95	NZ_CP013360.1	cluster_001_consensus
genomes/GCF_003020025.1.fna	MF6.fna	84.90	19.08	16.32	NZ_CP020390.1	cluster_001_consensus
genomes/GCF_052854005.1.fna	MF6.fna	84.90	17.08	15.99	NZ_CP193432.1	cluster_001_consensus
genomes/GCF_033870375.1.fna	MF6.fna	84.90	19.95	14.72	NZ_CP124603.1	cluster_001_consensus
genomes/GCF_001522135.2.fna	MF6.fna	84.90	20.30	18.58	NZ_CP013358.1	cluster_001_consensus
genomes/GCF_002345985.1.fna	MF6.fna	84.89	19.63	14.07	NZ_CP009725.1	cluster_001_consensus
genomes/GCF_052858755.1.fna	MF6.fna	84.89	17.25	15.94	NZ_CP193471.1	cluster_001_consensus
genomes/GCF_001718595.1.fna	MF6.fna	84.89	19.33	16.71	NZ_CP013407.1	cluster_001_consensus
genomes/GCF_000959185.1.fna	MF6.fna	84.88	17.22	15.75	NZ_CP009474.1	cluster_001_consensus
genomes/GCF_011578485.1.fna	MF6.fna	84.88	19.28	16.32	NZ_CP050020.1	cluster_001_consensus
genomes/GCF_000755865.1.fna	MF6.fna	84.88	19.41	14.00	NZ_CP008704.1	cluster_001_consensus
genomes/GCF_001524625.2.fna	MF6.fna	84.88	18.46	16.76	NZ_CP013424.1	cluster_001_consensus
genomes/GCF_055810255.1.fna	MF6.fna	84.88	19.34	16.23	NZ_CM147944.1	cluster_001_consensus
genomes/GCF_965199445.1.fna	MF6.fna	84.87	16.93	15.64	NZ_OZ241178.1	cluster_001_consensus
genomes/GCF_003614815.1.fna	MF6.fna	84.87	18.98	16.27	NZ_CP022214.1	cluster_001_consensus
genomes/GCF_000755885.1.fna	MF6.fna	84.86	19.44	14.03	NZ_CP008723.1	cluster_001_consensus
genomes/GCF_000012365.1.fna	MF6.fna	84.86	19.46	16.78	NC_007651.1	cluster_001_consensus
genomes/GCF_016774495.1.fna	MF6.fna	84.85	18.23	16.27	NZ_CP068709.1	cluster_001_consensus
genomes/GCF_002346165.1.fna	MF6.fna	84.84	19.79	14.45	NZ_CP009739.1	cluster_001_consensus
genomes/GCF_002346025.1.fna	MF6.fna	84.83	19.71	14.14	NZ_CP009727.1	cluster_001_consensus
genomes/GCF_026315045.1.fna	MF6.fna	84.83	17.29	15.58	NZ_CP111140.1	cluster_001_consensus
genomes/GCF_000755845.1.fna	MF6.fna	84.82	19.64	14.22	NZ_CP008711.1	cluster_001_consensus
genomes/GCF_000511895.1.fna	MF6.fna	84.82	16.72	15.85	NZ_CP004001.1	cluster_001_consensus
genomes/GCF_000959605.1.fna	MF6.fna	84.82	18.42	16.82	NZ_CP010017.1	cluster_001_consensus
genomes/GCF_002111205.1.fna	MF6.fna	84.81	16.89	15.75	NZ_CP018399.1	cluster_001_consensus
genomes/GCA_965199415.1.fna	MF6.fna	84.81	16.99	15.94	OZ241172.1	cluster_001_consensus
genomes/GCF_048688115.1.fna	MF6.fna	84.81	19.26	16.76	NZ_CP166681.1	cluster_001_consensus
genomes/GCF_001975065.1.fna	MF6.fna	84.80	17.19	15.97	NZ_CP017044.1	cluster_001_consensus
genomes/GCF_004323015.1.fna	MF6.fna	84.80	17.47	15.60	NZ_CP036452.1	cluster_001_consensus
genomes/GCF_026315025.1.fna	MF6.fna	84.79	17.40	15.68	NZ_CP111138.1	cluster_001_consensus
genomes/GCF_980300355.1.fna	MF6.fna	84.79	17.48	15.94	NZ_OZ412839.1	cluster_001_consensus
genomes/GCF_001524445.2.fna	MF6.fna	84.78	17.33	16.50	NZ_CP013417.1	cluster_001_consensus
genomes/GCF_000015465.1.fna	MF6.fna	84.78	20.66	13.87	NC_008785.1	cluster_001_consensus
genomes/GCF_000015625.1.fna	MF6.fna	84.78	19.20	14.40	NC_009080.1	cluster_001_consensus
genomes/GCF_000762285.1.fna	MF6.fna	84.78	18.99	14.20	NZ_CP007802.1	cluster_001_consensus
genomes/GCF_002111365.1.fna	MF6.fna	84.77	16.37	15.50	NZ_CP018383.1	cluster_001_consensus
genomes/GCF_000959205.1.fna	MF6.fna	84.77	16.45	15.52	NZ_CP009485.1	cluster_001_consensus
genomes/GCF_008728315.1.fna	MF6.fna	84.77	17.49	15.91	NZ_CP038220.1	cluster_001_consensus
genomes/GCF_052854895.1.fna	MF6.fna	84.77	17.55	15.92	NZ_CP193448.1	cluster_001_consensus
genomes/GCF_009749345.1.fna	MF6.fna	84.76	16.86	15.71	NZ_CP046584.1	cluster_001_consensus
genomes/GCF_000764575.1.fna	MF6.fna	84.76	17.09	15.79	NZ_CP004377.1	cluster_001_consensus
genomes/GCF_002346205.1.fna	MF6.fna	84.76	19.48	14.33	NZ_CP009931.1	cluster_001_consensus
genomes/GCF_028657905.1.fna	MF6.fna	84.76	17.58	17.43	NZ_CP117782.1	cluster_001_consensus
genomes/GCF_051560065.1.fna	MF6.fna	84.76	17.31	16.04	NZ_CM121435.1	cluster_001_consensus
genomes/GCF_002111045.1.fna	MF6.fna	84.75	16.24	15.25	NZ_CP018410.1	cluster_001_consensus
genomes/GCF_026315005.1.fna	MF6.fna	84.75	17.36	15.67	NZ_CP111136.1	cluster_001_consensus
genomes/GCF_000756165.1.fna	MF6.fna	84.74	17.34	15.62	NZ_CP008780.1	cluster_001_consensus
genomes/GCF_035621555.1.fna	MF6.fna	84.74	18.61	16.41	NZ_CP141809.1	cluster_001_consensus
genomes/GCF_028201395.1.fna	MF6.fna	84.74	17.35	15.57	NZ_CP116403.1	cluster_001_consensus
genomes/GCF_000770495.1.fna	MF6.fna	84.73	16.51	15.54	NZ_CP009161.1	cluster_001_consensus
genomes/GCF_000011545.1.fna	MF6.fna	84.73	16.74	15.55	NC_006350.1	cluster_001_consensus
genomes/GCF_965199625.1.fna	MF6.fna	84.73	16.87	15.59	NZ_OZ241209.1	cluster_001_consensus
genomes/GCF_000756185.1.fna	MF6.fna	84.73	17.05	15.89	NZ_CP008777.1	cluster_001_consensus
genomes/GCF_001523745.2.fna	MF6.fna	84.73	18.88	15.95	NZ_CP013386.1	cluster_001_consensus
genomes/GCF_003606245.1.fna	MF6.fna	84.73	16.50	15.43	NZ_CP023775.1	cluster_001_consensus
genomes/GCF_002346065.1.fna	MF6.fna	84.73	19.89	14.45	NZ_CP009729.1	cluster_001_consensus
genomes/GCF_001522635.2.fna	MF6.fna	84.72	16.82	15.87	NZ_CP013389.1	cluster_001_consensus
genomes/GCF_002346045.1.fna	MF6.fna	84.72	19.28	14.43	NZ_CP009929.1	cluster_001_consensus
genomes/GCA_055387565.1.fna	MF6.fna	84.72	17.54	15.66	AP040305.1	cluster_001_consensus
genomes/GCF_000770515.1.fna	MF6.fna	84.72	16.80	15.72	NZ_CP009162.1	cluster_001_consensus
genomes/GCF_033870355.1.fna	MF6.fna	84.71	19.01	14.20	NZ_CP124605.1	cluster_001_consensus
genomes/GCF_030297315.1.fna	MF6.fna	84.71	17.03	15.52	NZ_AP028083.1	cluster_001_consensus
genomes/GCF_030297355.1.fna	MF6.fna	84.71	17.13	15.60	NZ_AP028088.1	cluster_001_consensus
genomes/GCF_003798245.1.fna	MF6.fna	84.71	16.73	15.56	NZ_CP033703.1	cluster_001_consensus
genomes/GCF_980300905.1.fna	MF6.fna	84.71	17.15	15.95	NZ_OZ412841.1	cluster_001_consensus
genomes/GCF_001695715.1.fna	MF6.fna	84.71	16.72	15.69	NZ_CP016638.1	cluster_001_consensus
genomes/GCF_055387925.1.fna	MF6.fna	84.71	19.30	14.54	NZ_AP040281.1	cluster_001_consensus
genomes/GCF_002111085.1.fna	MF6.fna	84.71	16.50	15.62	NZ_CP018373.1	cluster_001_consensus
genomes/GCF_018228585.1.fna	MF6.fna	84.70	17.34	15.88	NZ_CP073731.1	cluster_001_consensus
genomes/GCF_980295165.1.fna	MF6.fna	84.70	17.37	15.99	NZ_OZ412830.1	cluster_001_consensus
genomes/GCF_001277895.1.fna	MF6.fna	84.70	16.52	15.39	NZ_CP012517.1	cluster_001_consensus
genomes/GCF_052857935.1.fna	MF6.fna	84.70	17.68	16.23	NZ_CP193466.1	cluster_001_consensus
genomes/GCF_001277875.1.fna	MF6.fna	84.70	16.51	15.39	NZ_CP012515.1	cluster_001_consensus
genomes/GCF_965199385.1.fna	MF6.fna	84.70	17.24	15.94	NZ_OZ241166.1	cluster_001_consensus
genomes/GCF_030297255.1.fna	MF6.fna	84.69	17.13	15.56	NZ_AP028077.1	cluster_001_consensus
genomes/GCF_001318245.1.fna	MF6.fna	84.69	16.58	15.44	NZ_CP012041.1	cluster_001_consensus
genomes/GCF_965199515.1.fna	MF6.fna	84.69	17.08	15.79	NZ_OZ241213.1	cluster_001_consensus
genomes/GCF_965211595.1.fna	MF6.fna	84.69	17.47	16.10	NZ_OZ242944.1	cluster_001_consensus
genomes/GCF_017378275.1.fna	MF6.fna	84.69	17.06	15.90	NZ_CP071757.1	cluster_001_consensus
genomes/GCF_000755765.1.fna	MF6.fna	84.69	15.83	15.11	NZ_CP009209.1	cluster_001_consensus
genomes/GCF_008728355.1.fna	MF6.fna	84.68	17.34	15.79	NZ_CP038224.1	cluster_001_consensus
genomes/GCF_030297195.1.fna	MF6.fna	84.68	17.14	15.61	NZ_AP028071.1	cluster_001_consensus
genomes/GCF_000011705.1.fna	MF6.fna	84.68	19.45	14.56	NC_006348.1	cluster_001_consensus
genomes/GCF_052855605.1.fna	MF6.fna	84.68	17.44	16.07	NZ_CP193453.1	cluster_001_consensus
genomes/GCF_004842085.1.fna	MF6.fna	84.67	17.38	15.97	NZ_CP038805.1	cluster_001_consensus
genomes/GCF_000756145.1.fna	MF6.fna	84.67	17.66	16.05	NZ_CP008758.1	cluster_001_consensus
genomes/GCF_052854305.1.fna	MF6.fna	84.67	16.87	15.87	NZ_CP193438.1	cluster_001_consensus
genomes/GCF_008728375.1.fna	MF6.fna	84.67	17.16	15.72	NZ_CP038226.1	cluster_001_consensus
genomes/GCF_000770395.1.fna	MF6.fna	84.67	17.05	15.80	NZ_CP009235.1	cluster_001_consensus
genomes/GCF_000770565.1.fna	MF6.fna	84.66	15.46	15.49	NZ_CP009157.1	cluster_001_consensus
genomes/GCF_033870395.1.fna	MF6.fna	84.66	19.37	14.46	NZ_CP124604.1	cluster_001_consensus
genomes/GCF_052857015.1.fna	MF6.fna	84.66	17.52	15.89	NZ_CP193462.1	cluster_001_consensus
genomes/GCF_030297235.1.fna	MF6.fna	84.66	17.12	15.91	NZ_AP028075.1	cluster_001_consensus
genomes/GCF_965201125.1.fna	MF6.fna	84.66	16.73	15.99	NZ_OZ241753.1	cluster_001_consensus
genomes/GCF_052858685.1.fna	MF6.fna	84.66	17.03	15.89	NZ_CP193470.1	cluster_001_consensus
genomes/GCF_052854015.1.fna	MF6.fna	84.66	17.08	16.07	NZ_CP193435.1	cluster_001_consensus
genomes/GCF_965211575.1.fna	MF6.fna	84.66	17.20	15.90	NZ_OZ242940.1	cluster_001_consensus
genomes/GCF_004323035.1.fna	MF6.fna	84.65	17.72	15.83	NZ_CP036454.1	cluster_001_consensus
genomes/GCF_002111245.1.fna	MF6.fna	84.65	16.79	15.78	NZ_CP018402.1	cluster_001_consensus
genomes/GCF_000755965.1.fna	MF6.fna	84.65	17.02	15.92	NZ_CP008909.1	cluster_001_consensus
genomes/GCF_008728335.1.fna	MF6.fna	84.65	16.79	15.29	NZ_CP038222.1	cluster_001_consensus
genomes/GCF_002111105.1.fna	MF6.fna	84.65	16.79	15.58	NZ_CP018418.1	cluster_001_consensus
genomes/GCF_000959405.1.fna	MF6.fna	84.65	19.23	14.58	NZ_CP009587.1	cluster_001_consensus
genomes/GCF_018228385.1.fna	MF6.fna	84.65	17.09	15.60	NZ_CP073728.1	cluster_001_consensus
genomes/GCF_005853645.1.fna	MF6.fna	84.65	16.89	15.55	NZ_CP040531.1	cluster_001_consensus
genomes/GCF_018228605.1.fna	MF6.fna	84.65	17.31	15.84	NZ_CP073737.1	cluster_001_consensus
genomes/GCF_002111325.1.fna	MF6.fna	84.65	16.81	15.60	NZ_CP018369.1	cluster_001_consensus
genomes/GCF_001532025.2.fna	MF6.fna	84.64	18.46	16.37	NZ_CP013457.1	cluster_001_consensus
genomes/GCF_051560105.1.fna	MF6.fna	84.64	16.77	15.77	NZ_CM121439.1	cluster_001_consensus
genomes/GCF_965199405.1.fna	MF6.fna	84.64	17.41	16.10	NZ_OZ241170.1	cluster_001_consensus
genomes/GCF_018228525.1.fna	MF6.fna	84.64	17.28	15.85	NZ_CP073725.1	cluster_001_consensus
genomes/GCF_965199435.1.fna	MF6.fna	84.64	17.41	16.10	NZ_OZ241176.1	cluster_001_consensus
genomes/GCF_055397665.1.fna	MF6.fna	84.64	19.35	14.34	NZ_AP029029.1	cluster_001_consensus
genomes/GCF_001975105.1.fna	MF6.fna	84.64	17.04	15.99	NZ_CP017048.1	cluster_001_consensus
genomes/GCF_000520895.1.fna	MF6.fna	84.64	16.69	15.66	NZ_CP004023.1	cluster_001_consensus
genomes/GCF_980300965.1.fna	MF6.fna	84.64	16.75	15.84	NZ_OZ412845.1	cluster_001_consensus
genomes/GCF_000494855.1.fna	MF6.fna	84.64	16.53	15.55	NC_022659.1	cluster_001_consensus
genomes/GCF_000756125.1.fna	MF6.fna	84.64	17.76	16.14	NZ_CP008781.1	cluster_001_consensus
genomes/GCF_001277975.1.fna	MF6.fna	84.63	17.16	15.81	NZ_CP012576.1	cluster_001_consensus
genomes/GCF_001695735.1.fna	MF6.fna	84.63	16.81	15.76	NZ_CP016636.1	cluster_001_consensus
genomes/GCF_002346105.1.fna	MF6.fna	84.63	19.62	14.34	NZ_CP009733.1	cluster_001_consensus
genomes/GCF_000755785.1.fna	MF6.fna	84.63	19.32	14.46	NZ_CP009148.1	cluster_001_consensus
genomes/GCF_030297335.1.fna	MF6.fna	84.63	16.67	15.55	NZ_AP028086.1	cluster_001_consensus
genomes/GCF_000959285.1.fna	MF6.fna	84.62	16.91	15.72	NZ_CP009538.1	cluster_001_consensus
genomes/GCF_000015905.1.fna	MF6.fna	84.62	17.56	15.85	NC_009074.1	cluster_001_consensus
genomes/GCF_000959465.1.fna	MF6.fna	84.62	20.14	14.69	NZ_CP009642.1	cluster_001_consensus
genomes/GCF_051560085.1.fna	MF6.fna	84.62	17.15	15.80	NZ_CM121437.1	cluster_001_consensus
genomes/GCF_000954175.1.fna	MF6.fna	84.62	17.24	15.58	NZ_CP010973.1	cluster_001_consensus
genomes/GCF_965199395.1.fna	MF6.fna	84.62	17.10	15.85	NZ_OZ241168.1	cluster_001_consensus
genomes/GCF_965199455.1.fna	MF6.fna	84.62	17.51	16.19	NZ_OZ241180.1	cluster_001_consensus
genomes/GCF_000764595.1.fna	MF6.fna	84.61	18.99	16.41	NZ_CP004385.1	cluster_001_consensus
genomes/GCF_965199545.1.fna	MF6.fna	84.61	17.09	15.74	NZ_OZ241211.1	cluster_001_consensus
genomes/GCF_017378355.1.fna	MF6.fna	84.61	16.49	15.27	NZ_CP071759.1	cluster_001_consensus
genomes/GCF_980300945.1.fna	MF6.fna	84.61	17.28	16.07	NZ_OZ412843.1	cluster_001_consensus
genomes/GCF_002860065.1.fna	MF6.fna	84.61	16.93	15.68	NZ_CP019042.1	cluster_001_consensus
genomes/GCF_008728275.1.fna	MF6.fna	84.61	17.08	15.51	NZ_CP038216.1	cluster_001_consensus
genomes/GCA_980298765.1.fna	MF6.fna	84.61	16.69	14.99	OZ412837.1	cluster_001_consensus
genomes/GCF_052856205.1.fna	MF6.fna	84.61	17.44	15.71	NZ_CP193459.1	cluster_001_consensus
genomes/GCF_004348055.1.fna	MF6.fna	84.61	17.51	15.63	NZ_CP037758.1	cluster_001_consensus
genomes/GCF_038983225.1.fna	MF6.fna	84.60	17.40	15.99	NZ_JAQIYP010000001.1	cluster_001_consensus
genomes/GCF_017378235.1.fna	MF6.fna	84.60	16.42	15.52	NZ_CP071751.1	cluster_001_consensus
genomes/GCF_965199835.1.fna	MF6.fna	84.60	16.59	15.77	NZ_OZ241393.1	cluster_001_consensus
genomes/GCF_038983115.1.fna	MF6.fna	84.60	17.20	15.80	NZ_JAQIYQ010000001.1	cluster_001_consensus
genomes/GCF_902141835.1.fna	MF6.fna	84.60	16.95	15.63	NZ_LR595894.1	cluster_001_consensus
genomes/GCF_003547055.1.fna	MF6.fna	84.60	16.95	15.63	NZ_CP025302.1	cluster_001_consensus
genomes/GCF_000583835.1.fna	MF6.fna	84.60	16.27	15.54	NZ_CP004368.1	cluster_001_consensus
genomes/GCF_000755945.1.fna	MF6.fna	84.60	17.62	15.98	NZ_CP008892.1	cluster_001_consensus
genomes/GCF_002111125.1.fna	MF6.fna	84.59	16.03	15.51	NZ_CP018384.1	cluster_001_consensus
genomes/GCF_902141795.1.fna	MF6.fna	84.59	17.36	15.81	NZ_LR595896.1	cluster_001_consensus
genomes/GCF_000959625.1.fna	MF6.fna	84.59	19.64	14.56	NZ_CP010065.1	cluster_001_consensus
genomes/GCF_000756025.1.fna	MF6.fna	84.59	19.16	14.43	NZ_CP008732.1	cluster_001_consensus
genomes/GCF_001980585.2.fna	MF6.fna	84.59	17.56	15.76	NZ_CP116601.1	cluster_001_consensus
genomes/GCF_001885195.1.fna	MF6.fna	84.59	16.60	15.50	NZ_CP018054.1	cluster_001_consensus
genomes/GCF_003547035.1.fna	MF6.fna	84.59	17.36	15.81	NZ_CP025306.1	cluster_001_consensus
genomes/GCF_000012785.1.fna	MF6.fna	84.58	16.52	15.48	NC_007434.1	cluster_001_consensus
genomes/GCF_002346085.1.fna	MF6.fna	84.58	19.33	14.21	NZ_CP009731.1	cluster_001_consensus
genomes/GCF_018228545.1.fna	MF6.fna	84.58	17.39	15.66	NZ_CP073740.1	cluster_001_consensus
genomes/GCF_016864355.1.fna	MF6.fna	84.57	16.67	15.97	NZ_CP069360.1	cluster_001_consensus
genomes/GCF_000959345.1.fna	MF6.fna	84.57	16.58	15.69	NZ_CP009551.1	cluster_001_consensus
genomes/GCF_000521645.1.fna	MF6.fna	84.57	16.61	15.58	NZ_CP004042.1	cluster_001_consensus
genomes/GCF_004348075.1.fna	MF6.fna	84.57	17.86	15.85	NZ_CP037760.1	cluster_001_consensus
genomes/GCF_002111345.1.fna	MF6.fna	84.57	16.82	15.51	NZ_CP018372.1	cluster_001_consensus
genomes/GCF_050320195.1.fna	MF6.fna	84.57	16.42	15.74	NZ_CP190013.1	cluster_001_consensus
genomes/GCF_030297275.1.fna	MF6.fna	84.57	16.84	15.41	NZ_AP028079.1	cluster_001_consensus
genomes/GCF_000755925.1.fna	MF6.fna	84.56	17.11	15.84	NZ_CP008911.1	cluster_001_consensus
genomes/GCF_002110965.1.fna	MF6.fna	84.56	16.06	15.44	NZ_CP018391.1	cluster_001_consensus
genomes/GCF_030297295.1.fna	MF6.fna	84.56	16.93	15.58	NZ_AP028081.1	cluster_001_consensus
genomes/GCF_002111145.1.fna	MF6.fna	84.56	16.74	15.43	NZ_CP018387.1	cluster_001_consensus
genomes/GCF_000959305.1.fna	MF6.fna	84.56	17.62	15.92	NZ_CP009545.1	cluster_001_consensus
genomes/GCF_965199925.1.fna	MF6.fna	84.55	16.76	15.75	NZ_OZ241391.1	cluster_001_consensus
genomes/GCF_052858145.1.fna	MF6.fna	84.55	16.64	15.43	NZ_CP193468.1	cluster_001_consensus
genomes/GCF_000755905.1.fna	MF6.fna	84.55	17.04	15.69	NZ_CP008894.1	cluster_001_consensus
genomes/GCF_003798365.1.fna	MF6.fna	84.55	17.04	15.69	NZ_CP033701.1	cluster_001_consensus
genomes/GCF_051560125.1.fna	MF6.fna	84.55	16.44	15.52	NZ_CM121441.1	cluster_001_consensus
genomes/GCF_939576165.1.fna	MF6.fna	84.54	19.46	14.09	NZ_OW622535.1	cluster_001_consensus
genomes/GCF_001887575.1.fna	MF6.fna	84.54	16.97	15.87	NZ_CP016911.1	cluster_001_consensus
genomes/GCF_001887555.1.fna	MF6.fna	84.54	16.99	15.89	NZ_CP016909.1	cluster_001_consensus
genomes/GCF_000260515.1.fna	MF6.fna	84.54	16.73	15.51	NC_017831.1	cluster_001_consensus
genomes/GCF_002843645.1.fna	MF6.fna	84.54	17.06	15.92	NZ_CP025264.1	cluster_001_consensus
genomes/GCF_965199425.1.fna	MF6.fna	84.54	17.14	15.84	NZ_OZ241174.1	cluster_001_consensus
genomes/GCF_000015925.1.fna	MF6.fna	84.53	17.12	15.56	NC_009076.1	cluster_001_consensus
genomes/GCF_052855985.1.fna	MF6.fna	84.53	17.05	15.59	NZ_CP193458.1	cluster_001_consensus
