Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
genomes/GCF_017165175.1.fna	genomes/MF7.fna	89.01	47.71	36.82	NZ_CP048441.1 Burkholderia multivorans strain P2Bm2011a chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_017165475.1.fna	genomes/MF7.fna	89.01	49.45	36.98	NZ_CP048448.1 Burkholderia multivorans strain P1Bm2014 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023896055.1.fna	genomes/MF7.fna	89.00	49.21	36.20	NZ_JAKEZV010000001.1 Burkholderia multivorans strain 2017Y71030813 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374755.1.fna	genomes/MF7.fna	88.99	50.19	36.45	NZ_CP090746.1 Burkholderia multivorans strain 2010Ycf576V chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023373685.1.fna	genomes/MF7.fna	88.99	50.08	36.37	NZ_CP090782.1 Burkholderia multivorans strain 2004Ycf1069VI chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_003019965.1.fna	genomes/MF7.fna	88.98	49.60	36.09	NZ_CP020397.1 Burkholderia multivorans strain FDAARGOS_246 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374355.1.fna	genomes/MF7.fna	88.98	48.93	35.94	NZ_CP090680.1 Burkholderia multivorans strain 2019Y71421880II chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_003812585.1.fna	genomes/MF7.fna	88.97	48.46	37.11	NZ_CP033745.1 Burkholderia multivorans strain FDAARGOS_548 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023383415.1.fna	genomes/MF7.fna	88.97	50.58	36.45	NZ_JAKEZZ010000002.1 Burkholderia multivorans strain 2015Y70736253 chromosome 1 map unlocalized 2015Y70736253_contig2, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374455.1.fna	genomes/MF7.fna	88.97	50.35	36.24	NZ_CP090695.1 Burkholderia multivorans strain 2017Y71078597II chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_003812365.1.fna	genomes/MF7.fna	88.97	49.43	36.37	NZ_CP033748.1 Burkholderia multivorans strain FDAARGOS_547 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374735.1.fna	genomes/MF7.fna	88.96	49.12	36.15	NZ_CP090740.1 Burkholderia multivorans strain 2010Ycf635 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374895.1.fna	genomes/MF7.fna	88.96	50.71	36.52	NZ_CP090770.1 Burkholderia multivorans strain 2007Ycf875II chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_017165535.1.fna	genomes/MF7.fna	88.96	49.54	37.05	NZ_CP048457.1 Burkholderia multivorans strain P1Bm2011a chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374595.1.fna	genomes/MF7.fna	88.96	48.24	37.49	NZ_CP090718.1 Burkholderia multivorans strain 2014Y70532416II chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023896855.1.fna	genomes/MF7.fna	88.95	50.31	36.31	NZ_JAKEZX010000002.1 Burkholderia multivorans strain 2017Y70937175 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023896115.1.fna	genomes/MF7.fna	88.95	49.31	36.49	NZ_JAKFAB010000002.1 Burkholderia multivorans strain 2014Y70425719 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_000959525.1.fna	genomes/MF7.fna	88.95	49.75	36.20	NZ_CP009832.1 Burkholderia multivorans ATCC BAA-247 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_017165555.1.fna	genomes/MF7.fna	88.95	48.85	36.93	NZ_CP048460.1 Burkholderia multivorans strain P1Bm2009 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023896195.1.fna	genomes/MF7.fna	88.95	48.51	36.12	NZ_JAKFAI010000001.1 Burkholderia multivorans strain 2011Ycf382III chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374575.1.fna	genomes/MF7.fna	88.94	47.61	36.27	NZ_CP090714.1 Burkholderia multivorans strain 2015Y70629342III chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023373665.1.fna	genomes/MF7.fna	88.93	50.58	36.73	NZ_CP090779.1 Burkholderia multivorans strain 2005Ycf971III chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023924265.1.fna	genomes/MF7.fna	88.93	48.59	35.97	NZ_JAKEZO010000003.1 Burkholderia multivorans strain 2019Y71450928III chromosome 3, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374635.1.fna	genomes/MF7.fna	88.92	49.54	36.21	NZ_CP090724.1 Burkholderia multivorans strain 2014Y70518672I chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_025643495.1.fna	genomes/MF7.fna	88.92	49.15	36.51	NZ_CP102458.1 Burkholderia multivorans strain NML180963 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374795.1.fna	genomes/MF7.fna	88.92	49.44	36.25	NZ_CP090753.1 Burkholderia multivorans strain 2010Ycf41 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_008693485.1.fna	genomes/MF7.fna	88.91	48.46	36.13	NZ_CP044053.1 Burkholderia multivorans strain FDAARGOS_623 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001718695.1.fna	genomes/MF7.fna	88.91	47.36	36.44	NZ_CP013420.1 Burkholderia ubonensis strain MSMB0783 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023896235.1.fna	genomes/MF7.fna	88.91	50.26	36.53	NZ_JAKFAL010000001.1 Burkholderia multivorans strain 2004Ycf882IX chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374315.1.fna	genomes/MF7.fna	88.91	50.15	36.16	NZ_CP090673.1 Burkholderia multivorans strain 2020Y71628512IV chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374815.1.fna	genomes/MF7.fna	88.90	49.81	36.40	NZ_CP090757.1 Burkholderia multivorans strain 2010Ycf31III chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023895935.1.fna	genomes/MF7.fna	88.89	49.05	36.06	NZ_JAKEZN010000001.1 Burkholderia multivorans strain 2020Y71666954 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_008693525.1.fna	genomes/MF7.fna	88.89	48.94	36.49	NZ_CP044056.1 Burkholderia multivorans strain FDAARGOS_622 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374695.1.fna	genomes/MF7.fna	88.89	49.97	36.61	NZ_CP090733.1 Burkholderia multivorans strain 2011Ycf521III chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023383485.1.fna	genomes/MF7.fna	88.88	49.84	35.96	NZ_JAKFAJ010000001.1 Burkholderia multivorans strain 2010Ycf205III chromosome 1 map unlocalized 2010Ycf205III_contig1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001718995.1.fna	genomes/MF7.fna	88.88	45.95	36.20	NZ_CP013467.1 Burkholderia multivorans strain MSMB1640WGS chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023383465.1.fna	genomes/MF7.fna	88.88	48.12	37.34	NZ_JAKFAG010000002.1 Burkholderia multivorans strain 2011Ycf849IV chromosome 1 map unlocalized 2011Ycf849IV_contig2, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374615.1.fna	genomes/MF7.fna	88.88	50.32	36.22	NZ_CP090721.1 Burkholderia multivorans strain 2014Y70522077 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_009730035.1.fna	genomes/MF7.fna	88.87	49.50	37.40	NZ_CP046336.1 Burkholderia multivorans strain FDAARGOS_719 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023896015.1.fna	genomes/MF7.fna	88.85	49.10	36.41	NZ_JAKEZS010000003.1 Burkholderia multivorans strain 2017Y71095519V chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_036362805.1.fna	genomes/MF7.fna	88.85	50.14	35.86	NZ_CP143589.1 Burkholderia multivorans strain N167 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023895995.1.fna	genomes/MF7.fna	88.85	47.97	37.25	NZ_JAKEZT010000001.1 Burkholderia multivorans strain 2017Y71089647II chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023924285.1.fna	genomes/MF7.fna	88.85	48.63	36.00	NZ_JAKFAA010000002.1 Burkholderia multivorans strain 2015Y70658433 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374515.1.fna	genomes/MF7.fna	88.84	49.50	36.47	NZ_CP090703.1 Burkholderia multivorans strain 2016Y70888756VI chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023896835.1.fna	genomes/MF7.fna	88.84	47.48	34.28	NZ_JAKEZP010000001.1 Burkholderia multivorans strain 2019Y71444840III chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_036352035.1.fna	genomes/MF7.fna	88.84	48.05	37.01	NZ_CP143552.1 Burkholderia multivorans strain 2023CK-01339 chromosome, complete genome	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023896175.1.fna	genomes/MF7.fna	88.83	46.89	35.78	NZ_JAKFAH010000002.1 Burkholderia multivorans strain 2011Ycf813VI chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023373645.1.fna	genomes/MF7.fna	88.82	48.89	36.23	NZ_CP090774.1 Burkholderia multivorans strain 2006Ycf877 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374775.1.fna	genomes/MF7.fna	88.81	48.06	36.14	NZ_CP090747.1 Burkholderia multivorans strain 2010Ycf503 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_012272655.1.fna	genomes/MF7.fna	88.81	50.02	36.11	NZ_CP050892.1 Burkholderia multivorans strain FDAARGOS_624 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023383425.1.fna	genomes/MF7.fna	88.81	47.18	35.96	NZ_JAKFAC010000001.1 Burkholderia multivorans strain 2012Y70195531III chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374535.1.fna	genomes/MF7.fna	88.80	49.40	36.26	NZ_CP090707.1 Burkholderia multivorans strain 2016Y70836300 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_025643555.1.fna	genomes/MF7.fna	88.79	49.56	35.98	NZ_CP102472.1 Burkholderia multivorans strain NML140411 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023373705.1.fna	genomes/MF7.fna	88.78	49.69	36.06	NZ_CP090783.1 Burkholderia multivorans strain 2003Ycf875II chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001718755.1.fna	genomes/MF7.fna	88.78	47.94	36.53	NZ_CP013430.1 Burkholderia multivorans strain AU1185 isolate AU1185 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374415.1.fna	genomes/MF7.fna	88.77	48.18	37.44	NZ_CP090689.1 Burkholderia multivorans strain 2017Y71087112III chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_009730195.1.fna	genomes/MF7.fna	88.76	48.62	36.87	NZ_CP046344.1 Burkholderia multivorans strain FDAARGOS_722 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374555.1.fna	genomes/MF7.fna	88.75	47.85	35.67	NZ_CP090711.1 Burkholderia multivorans strain 2015Y70709107II chromosome	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023896025.1.fna	genomes/MF7.fna	88.75	48.25	35.65	NZ_JAKEZU010000002.1 Burkholderia multivorans strain 2017Y71049494I chromosome 2, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023373625.1.fna	genomes/MF7.fna	88.74	48.53	35.97	NZ_CP090771.1 Burkholderia multivorans strain 2007Ycf278 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023896255.1.fna	genomes/MF7.fna	88.73	47.26	35.95	NZ_JAKFAM010000001.1 Burkholderia multivorans strain 2004Ycf347 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023383515.1.fna	genomes/MF7.fna	88.73	48.64	36.72	NZ_JAKFAN010000001.1 Burkholderia multivorans strain 2003Ycf728 chromosome 1 map unlocalized 2003Ycf728_contig1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023896155.1.fna	genomes/MF7.fna	88.70	46.98	35.75	NZ_JAKFAF010000002.1 Burkholderia multivorans strain 2011YCF898V chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023896295.1.fna	genomes/MF7.fna	88.68	48.03	36.16	NZ_JAKEZR010000002.1 Burkholderia multivorans strain 2019Y71335858VI chromosome 2, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_000756005.1.fna	genomes/MF7.fna	88.61	44.09	36.95	NZ_CP008730.1 Burkholderia multivorans strain DDS 15A-1 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001718655.1.fna	genomes/MF7.fna	88.55	40.58	33.79	NZ_CP013414.1 Burkholderia ubonensis strain MSMB2035 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374875.1.fna	genomes/MF7.fna	88.54	48.22	37.48	NZ_CP090766.1 Burkholderia multivorans strain 2008Ycf542 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_029910195.1.fna	genomes/MF7.fna	88.46	33.57	34.97	NZ_CP110391.1 Burkholderia sp. JSH-S8 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_002097715.1.fna	genomes/MF7.fna	88.29	39.00	35.19	NZ_CP020737.1 Burkholderia ubonensis subsp. mesacidophila strain ATCC 31433 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_039848545.1.fna	genomes/MF7.fna	88.26	40.79	36.18	NZ_CP156685.1 Burkholderia stagnalis strain YJ-2 chromosome, complete genome	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001718855.1.fna	genomes/MF7.fna	88.24	38.25	35.35	NZ_CP013446.1 Burkholderia ubonensis strain MSMB1189WGS isolate MSMB1189WGS chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001718955.1.fna	genomes/MF7.fna	88.18	41.49	36.22	NZ_CP013459.1 Burkholderia stagnalis strain MSMB735WGS chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001718355.1.fna	genomes/MF7.fna	88.13	38.79	35.54	NZ_CP013370.1 Burkholderia ubonensis strain RF23-BP41 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001546975.1.fna	genomes/MF7.fna	88.11	37.74	34.75	NZ_CM003771.1 Burkholderia ubonensis strain MSMB1157 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001718975.1.fna	genomes/MF7.fna	88.11	40.44	34.74	NZ_CP013463.1 Burkholderia ubonensis strain MSMB1471WGS chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_050813845.1.fna	genomes/MF7.fna	88.07	36.23	34.99	NZ_CP172421.1 Burkholderia sp. F1 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_003812965.1.fna	genomes/MF7.fna	88.04	39.61	35.55	NZ_CP033856.1 Burkholderia multivorans strain FDAARGOS_496 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCA_965217245.1.fna	genomes/MF7.fna	86.76	32.11	20.26	OZ244258.1 Burkholderia multivorans isolate ABIP2226 genome assembly, chromosome: 1	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCA_965217235.1.fna	genomes/MF7.fna	86.62	30.23	19.76	OZ244256.1 Burkholderia multivorans isolate ABIP2225 genome assembly, chromosome: 1	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_002386205.1.fna	genomes/MF7.fna	85.34	20.82	16.12	NZ_CP023499.1 Burkholderia thailandensis strain FDAARGOS_426 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_003020185.1.fna	genomes/MF7.fna	85.19	18.72	14.58	NZ_CP020392.1 Burkholderia thailandensis strain FDAARGOS_238 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001462435.1.fna	genomes/MF7.fna	85.15	20.69	16.16	NZ_CM003626.1 Burkholderia humptydooensis strain MSMB122 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_000755985.1.fna	genomes/MF7.fna	85.11	18.88	15.89	NZ_CP008726.1 Burkholderia oklahomensis strain EO147 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_000385525.1.fna	genomes/MF7.fna	85.07	20.26	15.69	NC_021173.1 Burkholderia thailandensis MSMB121 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_000959325.1.fna	genomes/MF7.fna	85.06	19.54	16.39	NZ_CP009549.1 Burkholderia humptydooensis strain 2002721687 chromosome I, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_000959365.1.fna	genomes/MF7.fna	85.03	19.98	16.40	NZ_CP009555.1 Burkholderia oklahomensis C6786 chromosome I, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001522105.2.fna	genomes/MF7.fna	85.00	18.53	15.61	NZ_CP013357.1 Burkholderia oklahomensis EO147 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_000959165.1.fna	genomes/MF7.fna	85.00	19.11	12.63	NZ_CP009337.1 Burkholderia mallei strain 2002734299 isolate SR092700C chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_000567905.1.fna	genomes/MF7.fna	84.98	18.77	14.62	NZ_CP004089.1 Burkholderia thailandensis H0587 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_000808035.2.fna	genomes/MF7.fna	84.97	19.06	14.76	NZ_CP008914.2 Burkholderia thailandensis strain 2003015869 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_033870375.1.fna	genomes/MF7.fna	84.97	19.07	12.63	NZ_CP124603.1 Burkholderia mallei strain Mukteswar chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001513745.1.fna	genomes/MF7.fna	84.96	19.26	16.15	NZ_CP013380.1 Burkholderia humptydooensis strain MSMB43 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001546925.1.fna	genomes/MF7.fna	84.96	20.10	15.96	NZ_CM003770.1 Burkholderia sp. MSMB1588 chromosome 2, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_033675305.1.fna	genomes/MF7.fna	84.95	18.36	14.46	NZ_QXCT01000001.1 Burkholderia thailandensis strain SBXCC001 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001729545.1.fna	genomes/MF7.fna	84.93	18.29	12.17	NZ_CP017175.1 Burkholderia mallei strain Bahrain1 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_018274335.1.fna	genomes/MF7.fna	84.92	17.66	14.15	NZ_JAGUUE010000002.1 Burkholderia thailandensis strain AW34-19pp chromosome 2, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_033675275.1.fna	genomes/MF7.fna	84.91	18.40	14.85	NZ_QXCS01000001.1 Burkholderia thailandensis strain SBXPR001 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_000567925.1.fna	genomes/MF7.fna	84.89	18.90	14.30	NZ_CP004097.1 Burkholderia thailandensis 2002721723 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_033956065.1.fna	genomes/MF7.fna	84.89	18.31	12.30	NZ_CP124608.1 Burkholderia mallei strain ATCC 23344 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_003852635.1.fna	genomes/MF7.fna	84.88	16.42	13.84	NZ_CM011864.1 Burkholderia pseudomallei strain FDAARGOS_591 chromosome I, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_052146275.1.fna	genomes/MF7.fna	84.88	17.36	13.85	NZ_CM125682.1 Burkholderia thailandensis strain 250524 chromosome I, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001718635.1.fna	genomes/MF7.fna	84.87	18.58	14.86	NZ_CP013411.1 Burkholderia thailandensis strain 2002721643 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_000959185.1.fna	genomes/MF7.fna	84.87	16.75	13.75	NZ_CP009474.1 Burkholderia pseudomallei MSHR840 chromosome I, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_011578485.1.fna	genomes/MF7.fna	84.87	18.66	14.18	NZ_CP050020.1 Burkholderia thailandensis strain BPM chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_003614835.1.fna	genomes/MF7.fna	84.87	19.23	14.72	NZ_CP022217.1 Burkholderia thailandensis strain FDAARGOS_242 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_000567945.1.fna	genomes/MF7.fna	84.87	18.57	14.22	NZ_CP004117.1 Burkholderia thailandensis E444 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_000755865.1.fna	genomes/MF7.fna	84.87	18.60	12.04	NZ_CP008704.1 Burkholderia mallei strain 23344 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_003933045.1.fna	genomes/MF7.fna	84.86	18.28	12.34	NZ_CM012065.1 Burkholderia mallei strain FDAARGOS_590 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_003933035.1.fna	genomes/MF7.fna	84.86	19.66	11.84	NZ_CM012066.1 Burkholderia mallei strain FDAARGOS_589 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_052858755.1.fna	genomes/MF7.fna	84.85	16.61	13.77	NZ_CP193471.1 Burkholderia pseudomallei strain Bp01 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_052854005.1.fna	genomes/MF7.fna	84.84	16.42	13.80	NZ_CP193432.1 Burkholderia pseudomallei strain Bp30 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001522135.2.fna	genomes/MF7.fna	84.84	19.91	16.35	NZ_CP013358.1 Burkholderia oklahomensis C6786 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001524625.2.fna	genomes/MF7.fna	84.84	18.13	14.78	NZ_CP013424.1 Burkholderia savannae strain MSMB852 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_003614815.1.fna	genomes/MF7.fna	84.84	18.53	14.26	NZ_CP022214.1 Burkholderia thailandensis strain FDAARGOS_241 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_000755845.1.fna	genomes/MF7.fna	84.82	18.95	12.31	NZ_CP008711.1 Burkholderia mallei strain 6 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
