family	n_genomes	n_members	is_core	is_single_copy_core	genomes	members
GCF_016899425.1|KEDGBJ_00808	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00808;GCF_053038975.1|AHCKDM_00777;GCF_053209605.1|GFFINM_00775;GCF_905400185.1|DKPOPA_00740;MF6|CFFIHE_00738
GCF_016899425.1|KEDGBJ_00810	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00810;GCF_053038975.1|AHCKDM_00779;GCF_053209605.1|GFFINM_00777;GCF_905400185.1|DKPOPA_00742;MF6|CFFIHE_00740
GCF_016899425.1|KEDGBJ_00811	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00811;GCF_053038975.1|AHCKDM_00780;GCF_053209605.1|GFFINM_00778;GCF_905400185.1|DKPOPA_00743;MF6|CFFIHE_00741
GCF_016899425.1|KEDGBJ_00812	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00812;GCF_053038975.1|AHCKDM_00781;GCF_053209605.1|GFFINM_00779;GCF_905400185.1|DKPOPA_00744;MF6|CFFIHE_00742
GCF_016899425.1|KEDGBJ_00813	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00813;GCF_053038975.1|AHCKDM_00782;GCF_053209605.1|GFFINM_00780;GCF_905400185.1|DKPOPA_00745;MF6|CFFIHE_00743
GCF_016899425.1|KEDGBJ_00814	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00814;GCF_053038975.1|AHCKDM_00783;GCF_053209605.1|GFFINM_00781;GCF_905400185.1|DKPOPA_00746;MF6|CFFIHE_00744
GCF_016899425.1|KEDGBJ_00815	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00815;GCF_053038975.1|AHCKDM_00784;GCF_053209605.1|GFFINM_00782;GCF_905400185.1|DKPOPA_00747;MF6|CFFIHE_00745
GCF_016899425.1|KEDGBJ_00816	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00816;GCF_053038975.1|AHCKDM_00785;GCF_053209605.1|GFFINM_00783;GCF_905400185.1|DKPOPA_00748;MF6|CFFIHE_00746
GCF_016899425.1|KEDGBJ_00817	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00817;GCF_053038975.1|AHCKDM_00786;GCF_053209605.1|GFFINM_00784;GCF_905400185.1|DKPOPA_00749;MF6|CFFIHE_00747
GCF_016899425.1|KEDGBJ_00818	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00818;GCF_053038975.1|AHCKDM_00787;GCF_053209605.1|GFFINM_00785;GCF_905400185.1|DKPOPA_00750;MF6|CFFIHE_00748
GCF_016899425.1|KEDGBJ_00819	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00819;GCF_053038975.1|AHCKDM_00788;GCF_053209605.1|GFFINM_00786;GCF_905400185.1|DKPOPA_00751;MF6|CFFIHE_00749
GCF_016899425.1|KEDGBJ_00820	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00820;GCF_053038975.1|AHCKDM_00789;GCF_053209605.1|GFFINM_00787;GCF_905400185.1|DKPOPA_00752;MF6|CFFIHE_00750
GCF_016899425.1|KEDGBJ_00821	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00821;GCF_053038975.1|AHCKDM_00790;GCF_053209605.1|GFFINM_00788;GCF_905400185.1|DKPOPA_00753;MF6|CFFIHE_00751
GCF_016899425.1|KEDGBJ_00822	3	3	0	0	GCF_016899425.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00822;GCF_905400185.1|DKPOPA_00754;MF6|CFFIHE_00752
GCF_016899425.1|KEDGBJ_00823	3	3	0	0	GCF_016899425.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00823;GCF_905400185.1|DKPOPA_00755;MF6|CFFIHE_00753
GCF_016899425.1|KEDGBJ_00824	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00824;GCF_053038975.1|AHCKDM_00791;GCF_053209605.1|GFFINM_00789;GCF_905400185.1|DKPOPA_00756;MF6|CFFIHE_00754
GCF_016899425.1|KEDGBJ_00826	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00826;GCF_053038975.1|AHCKDM_00793;GCF_053209605.1|GFFINM_00791;GCF_905400185.1|DKPOPA_00758;MF6|CFFIHE_00756
GCF_016899425.1|KEDGBJ_00827	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00827;GCF_053038975.1|AHCKDM_00794;GCF_053209605.1|GFFINM_00792;GCF_905400185.1|DKPOPA_00759;MF6|CFFIHE_00757
GCF_016899425.1|KEDGBJ_00828	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00828;GCF_053038975.1|AHCKDM_00795;GCF_053209605.1|GFFINM_00793;GCF_905400185.1|DKPOPA_00760;MF6|CFFIHE_00758
GCF_016899425.1|KEDGBJ_00829	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00829;GCF_053038975.1|AHCKDM_00796;GCF_053209605.1|GFFINM_00794;GCF_905400185.1|DKPOPA_00761;MF6|CFFIHE_00759
GCF_016899425.1|KEDGBJ_00830	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00830;GCF_053038975.1|AHCKDM_00797;GCF_053209605.1|GFFINM_00795;GCF_905400185.1|DKPOPA_00762;MF6|CFFIHE_00760
GCF_016899425.1|KEDGBJ_00831	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00831;GCF_053038975.1|AHCKDM_00798;GCF_053209605.1|GFFINM_00796;GCF_905400185.1|DKPOPA_00763;MF6|CFFIHE_00761
GCF_016899425.1|KEDGBJ_00832	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00832;GCF_053038975.1|AHCKDM_00799;GCF_053209605.1|GFFINM_00797;GCF_905400185.1|DKPOPA_00764;MF6|CFFIHE_00762
GCF_016899425.1|KEDGBJ_00833	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00833;GCF_053038975.1|AHCKDM_00800;GCF_053209605.1|GFFINM_00798;GCF_905400185.1|DKPOPA_00765;MF6|CFFIHE_00763
GCF_016899425.1|KEDGBJ_00834	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00834;GCF_053038975.1|AHCKDM_00801;GCF_053209605.1|GFFINM_00799;GCF_905400185.1|DKPOPA_00766;MF6|CFFIHE_00764
GCF_016899425.1|KEDGBJ_00835	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00835;GCF_053038975.1|AHCKDM_00802;GCF_053209605.1|GFFINM_00800;GCF_905400185.1|DKPOPA_00767;MF6|CFFIHE_00765
GCF_016899425.1|KEDGBJ_00836	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00836;GCF_053038975.1|AHCKDM_00803;GCF_053209605.1|GFFINM_00801;GCF_905400185.1|DKPOPA_00768;MF6|CFFIHE_00766
GCF_016899425.1|KEDGBJ_00837	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00837;GCF_053038975.1|AHCKDM_00804;GCF_053209605.1|GFFINM_00802;GCF_905400185.1|DKPOPA_00769;MF6|CFFIHE_00767
GCF_016899425.1|KEDGBJ_00839	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00839;GCF_053038975.1|AHCKDM_00806;GCF_053209605.1|GFFINM_00804;GCF_905400185.1|DKPOPA_00771;MF6|CFFIHE_00769
GCF_016899425.1|KEDGBJ_00840	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00840;GCF_053038975.1|AHCKDM_00807;GCF_053209605.1|GFFINM_00805;GCF_905400185.1|DKPOPA_00772;MF6|CFFIHE_00770
GCF_016899425.1|KEDGBJ_00841	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00841;GCF_053038975.1|AHCKDM_00808;GCF_053209605.1|GFFINM_00806;GCF_905400185.1|DKPOPA_00773;MF6|CFFIHE_00771
GCF_016899425.1|KEDGBJ_00842	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00842;GCF_053038975.1|AHCKDM_00809;GCF_053209605.1|GFFINM_00807;GCF_905400185.1|DKPOPA_00774;MF6|CFFIHE_00772
GCF_016899425.1|KEDGBJ_00843	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00843;GCF_053038975.1|AHCKDM_00810;GCF_053209605.1|GFFINM_00808;GCF_905400185.1|DKPOPA_00775;MF6|CFFIHE_00773
GCF_016899425.1|KEDGBJ_00844	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00844;GCF_053038975.1|AHCKDM_00811;GCF_053209605.1|GFFINM_00809;GCF_905400185.1|DKPOPA_00776;MF6|CFFIHE_00774
GCF_016899425.1|KEDGBJ_00846	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00846;GCF_053038975.1|AHCKDM_00813;GCF_053209605.1|GFFINM_00811;GCF_905400185.1|DKPOPA_00778;MF6|CFFIHE_00776
GCF_016899425.1|KEDGBJ_00847	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00847;GCF_053038975.1|AHCKDM_00814;GCF_053209605.1|GFFINM_00812;GCF_905400185.1|DKPOPA_00779;MF6|CFFIHE_00777
GCF_016899425.1|KEDGBJ_00848	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00848;GCF_053038975.1|AHCKDM_00815;GCF_053209605.1|GFFINM_00813;GCF_905400185.1|DKPOPA_00780;MF6|CFFIHE_00778
GCF_016899425.1|KEDGBJ_00849	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00849;GCF_053038975.1|AHCKDM_00816;GCF_053209605.1|GFFINM_00814;GCF_905400185.1|DKPOPA_00781;MF6|CFFIHE_00779
GCF_016899425.1|KEDGBJ_00850	3	3	0	0	GCF_016899425.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00850;GCF_905400185.1|DKPOPA_00782;MF6|CFFIHE_00780
GCF_016899425.1|KEDGBJ_00851	3	3	0	0	GCF_016899425.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00851;GCF_905400185.1|DKPOPA_00783;MF6|CFFIHE_00781
GCF_016899425.1|KEDGBJ_00852	2	2	0	0	GCF_016899425.1;GCF_905400185.1	GCF_016899425.1|KEDGBJ_00852;GCF_905400185.1|DKPOPA_00784
GCF_016899425.1|KEDGBJ_00853	3	3	0	0	GCF_016899425.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00853;GCF_905400185.1|DKPOPA_00785;MF6|CFFIHE_00782
GCF_016899425.1|KEDGBJ_00854	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00854;GCF_053038975.1|AHCKDM_00817;GCF_053209605.1|GFFINM_00815;GCF_905400185.1|DKPOPA_00786;MF6|CFFIHE_00783
GCF_016899425.1|KEDGBJ_00855	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00855;GCF_053038975.1|AHCKDM_00818;GCF_053209605.1|GFFINM_00816;GCF_905400185.1|DKPOPA_00787;MF6|CFFIHE_00784
GCF_016899425.1|KEDGBJ_00856	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00856;GCF_053038975.1|AHCKDM_00819;GCF_053209605.1|GFFINM_00817;GCF_905400185.1|DKPOPA_00788;MF6|CFFIHE_00785
GCF_016899425.1|KEDGBJ_00857	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00857;GCF_053038975.1|AHCKDM_00820;GCF_053209605.1|GFFINM_00818;GCF_905400185.1|DKPOPA_00789;MF6|CFFIHE_00786
GCF_016899425.1|KEDGBJ_00858	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00858;GCF_053038975.1|AHCKDM_00821;GCF_053209605.1|GFFINM_00819;GCF_905400185.1|DKPOPA_00790;MF6|CFFIHE_00787
GCF_016899425.1|KEDGBJ_00860	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00860;GCF_053038975.1|AHCKDM_00823;GCF_053209605.1|GFFINM_00821;GCF_905400185.1|DKPOPA_00792;MF6|CFFIHE_00789
GCF_016899425.1|KEDGBJ_00861	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00861;GCF_053038975.1|AHCKDM_00824;GCF_053209605.1|GFFINM_00822;GCF_905400185.1|DKPOPA_00793;MF6|CFFIHE_00790
GCF_016899425.1|KEDGBJ_00862	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00862;GCF_053038975.1|AHCKDM_00825;GCF_053209605.1|GFFINM_00823;GCF_905400185.1|DKPOPA_00794;MF6|CFFIHE_00791
GCF_016899425.1|KEDGBJ_00863	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00863;GCF_053038975.1|AHCKDM_00826;GCF_053209605.1|GFFINM_00824;GCF_905400185.1|DKPOPA_00795;MF6|CFFIHE_00792
GCF_016899425.1|KEDGBJ_00864	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00864;GCF_053038975.1|AHCKDM_00834;GCF_053209605.1|GFFINM_00832;GCF_905400185.1|DKPOPA_00796;MF6|CFFIHE_00793
GCF_016899425.1|KEDGBJ_00865	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00865;GCF_053038975.1|AHCKDM_00835;GCF_053209605.1|GFFINM_00833;GCF_905400185.1|DKPOPA_00797;MF6|CFFIHE_00794
GCF_016899425.1|KEDGBJ_00866	1	1	0	0	GCF_016899425.1	GCF_016899425.1|KEDGBJ_00866
GCF_016899425.1|KEDGBJ_00867	1	1	0	0	GCF_016899425.1	GCF_016899425.1|KEDGBJ_00867
GCF_016899425.1|KEDGBJ_00868	1	1	0	0	GCF_016899425.1	GCF_016899425.1|KEDGBJ_00868
GCF_016899425.1|KEDGBJ_00869	1	1	0	0	GCF_016899425.1	GCF_016899425.1|KEDGBJ_00869
GCF_016899425.1|KEDGBJ_00871	1	1	0	0	GCF_016899425.1	GCF_016899425.1|KEDGBJ_00871
GCF_016899425.1|KEDGBJ_00872	1	1	0	0	GCF_016899425.1	GCF_016899425.1|KEDGBJ_00872
GCF_016899425.1|KEDGBJ_00873	1	1	0	0	GCF_016899425.1	GCF_016899425.1|KEDGBJ_00873
GCF_016899425.1|KEDGBJ_00874	1	1	0	0	GCF_016899425.1	GCF_016899425.1|KEDGBJ_00874
GCF_016899425.1|KEDGBJ_00875	1	1	0	0	GCF_016899425.1	GCF_016899425.1|KEDGBJ_00875
GCF_016899425.1|KEDGBJ_00876	1	1	0	0	GCF_016899425.1	GCF_016899425.1|KEDGBJ_00876
GCF_016899425.1|KEDGBJ_00878	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00878;GCF_053038975.1|AHCKDM_00847;GCF_053209605.1|GFFINM_00845;GCF_905400185.1|DKPOPA_00813;MF6|CFFIHE_00816
GCF_016899425.1|KEDGBJ_00881	2	2	0	0	GCF_016899425.1;GCF_905400185.1	GCF_016899425.1|KEDGBJ_00881;GCF_905400185.1|DKPOPA_00816
GCF_016899425.1|KEDGBJ_00882	2	2	0	0	GCF_016899425.1;GCF_905400185.1	GCF_016899425.1|KEDGBJ_00882;GCF_905400185.1|DKPOPA_00817
GCF_016899425.1|KEDGBJ_00883	2	2	0	0	GCF_016899425.1;GCF_905400185.1	GCF_016899425.1|KEDGBJ_00883;GCF_905400185.1|DKPOPA_00818
GCF_016899425.1|KEDGBJ_00884	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00884;GCF_053038975.1|AHCKDM_00851;GCF_053209605.1|GFFINM_00849;GCF_905400185.1|DKPOPA_00819;MF6|CFFIHE_00820
GCF_016899425.1|KEDGBJ_00885	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00885;GCF_053038975.1|AHCKDM_00852;GCF_053209605.1|GFFINM_00850;GCF_905400185.1|DKPOPA_00820;MF6|CFFIHE_00821
GCF_016899425.1|KEDGBJ_00886	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00886;GCF_053038975.1|AHCKDM_00853;GCF_053209605.1|GFFINM_00851;GCF_905400185.1|DKPOPA_00821;MF6|CFFIHE_00822
GCF_016899425.1|KEDGBJ_00887	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00887;GCF_053038975.1|AHCKDM_00854;GCF_053209605.1|GFFINM_00852;GCF_905400185.1|DKPOPA_00822;MF6|CFFIHE_00823
GCF_016899425.1|KEDGBJ_00888	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00888;GCF_053038975.1|AHCKDM_00855;GCF_053209605.1|GFFINM_00853;GCF_905400185.1|DKPOPA_00823;MF6|CFFIHE_00824
GCF_016899425.1|KEDGBJ_00889	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00889;GCF_053038975.1|AHCKDM_00856;GCF_053209605.1|GFFINM_00854;GCF_905400185.1|DKPOPA_00824;MF6|CFFIHE_00825
GCF_016899425.1|KEDGBJ_00890	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00890;GCF_053038975.1|AHCKDM_00857;GCF_053209605.1|GFFINM_00855;GCF_905400185.1|DKPOPA_00825;MF6|CFFIHE_00826
GCF_016899425.1|KEDGBJ_00891	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00891;GCF_053038975.1|AHCKDM_00858;GCF_053209605.1|GFFINM_00856;GCF_905400185.1|DKPOPA_00826;MF6|CFFIHE_00827
GCF_016899425.1|KEDGBJ_00892	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00892;GCF_053038975.1|AHCKDM_00859;GCF_053209605.1|GFFINM_00857;GCF_905400185.1|DKPOPA_00827;MF6|CFFIHE_00828
GCF_016899425.1|KEDGBJ_00893	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00893;GCF_053038975.1|AHCKDM_00860;GCF_053209605.1|GFFINM_00858;GCF_905400185.1|DKPOPA_00828;MF6|CFFIHE_00829
GCF_016899425.1|KEDGBJ_00894	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00894;GCF_053038975.1|AHCKDM_00861;GCF_053209605.1|GFFINM_00859;GCF_905400185.1|DKPOPA_00829;MF6|CFFIHE_00830
GCF_016899425.1|KEDGBJ_00896	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00896;GCF_053038975.1|AHCKDM_00863;GCF_053209605.1|GFFINM_00861;GCF_905400185.1|DKPOPA_00831;MF6|CFFIHE_00832
GCF_016899425.1|KEDGBJ_00898	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00898;GCF_053038975.1|AHCKDM_00865;GCF_053209605.1|GFFINM_00863;GCF_905400185.1|DKPOPA_00833;MF6|CFFIHE_00834
GCF_016899425.1|KEDGBJ_00899	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00899;GCF_053038975.1|AHCKDM_00866;GCF_053209605.1|GFFINM_00864;GCF_905400185.1|DKPOPA_00834;MF6|CFFIHE_00835
GCF_016899425.1|KEDGBJ_00900	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00900;GCF_053038975.1|AHCKDM_00867;GCF_053209605.1|GFFINM_00865;GCF_905400185.1|DKPOPA_00835;MF6|CFFIHE_00836
GCF_016899425.1|KEDGBJ_00901	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00901;GCF_053038975.1|AHCKDM_00868;GCF_053209605.1|GFFINM_00866;GCF_905400185.1|DKPOPA_00836;MF6|CFFIHE_00837
GCF_016899425.1|KEDGBJ_00903	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00903;GCF_053038975.1|AHCKDM_00870;GCF_053209605.1|GFFINM_00868;GCF_905400185.1|DKPOPA_00838;MF6|CFFIHE_00839
GCF_016899425.1|KEDGBJ_00904	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00904;GCF_053038975.1|AHCKDM_00871;GCF_053209605.1|GFFINM_00869;GCF_905400185.1|DKPOPA_00839;MF6|CFFIHE_00840
GCF_016899425.1|KEDGBJ_00905	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00905;GCF_053038975.1|AHCKDM_00872;GCF_053209605.1|GFFINM_00870;GCF_905400185.1|DKPOPA_00840;MF6|CFFIHE_00841
GCF_016899425.1|KEDGBJ_00906	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00906;GCF_053038975.1|AHCKDM_00873;GCF_053209605.1|GFFINM_00871;GCF_905400185.1|DKPOPA_00841;MF6|CFFIHE_00842
GCF_016899425.1|KEDGBJ_00907	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00907;GCF_053038975.1|AHCKDM_00874;GCF_053209605.1|GFFINM_00872;GCF_905400185.1|DKPOPA_00842;MF6|CFFIHE_00843
GCF_016899425.1|KEDGBJ_00908	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00908;GCF_053038975.1|AHCKDM_00875;GCF_053209605.1|GFFINM_00873;GCF_905400185.1|DKPOPA_00843;MF6|CFFIHE_00844
GCF_016899425.1|KEDGBJ_00909	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00909;GCF_053038975.1|AHCKDM_00876;GCF_053209605.1|GFFINM_00874;GCF_905400185.1|DKPOPA_00844;MF6|CFFIHE_00845
GCF_016899425.1|KEDGBJ_00910	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00910;GCF_053038975.1|AHCKDM_00877;GCF_053209605.1|GFFINM_00875;GCF_905400185.1|DKPOPA_00845;MF6|CFFIHE_00846
GCF_016899425.1|KEDGBJ_00911	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00911;GCF_053038975.1|AHCKDM_00878;GCF_053209605.1|GFFINM_00876;GCF_905400185.1|DKPOPA_00846;MF6|CFFIHE_00847
GCF_016899425.1|KEDGBJ_00912	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_00912;GCF_053038975.1|AHCKDM_00879;GCF_053209605.1|GFFINM_00877;GCF_905400185.1|DKPOPA_00847;MF6|CFFIHE_00848
